train_loss,train_elbo_loss,epoch,step,val_CRPS_0.5,val_NRMSE_0.5,val_ND_0.5,val_CRPS_1.0,val_NRMSE_1.0,val_ND_1.0,val_CRPS_2.0,val_NRMSE_2.0,val_ND_2.0,val_CRPS_4.0,val_NRMSE_4.0,val_ND_4.0,val_CRPS_8.0,val_NRMSE_8.0,val_ND_8.0,val_CRPS_16.0,val_NRMSE_16.0,val_ND_16.0,val_CRPS_24.0,val_NRMSE_24.0,val_ND_24.0,val_CRPS_32.0,val_NRMSE_32.0,val_ND_32.0
0.05241306871175766,0.05241306871175766,78,10111,,,,,,,,,,,,,,,,,,,,,,,,
0.12593290209770203,0.12593290209770203,79,10239,,,,,,,,,,,,,,,,,,,,,,,,
0.13480013608932495,0.13480013608932495,80,10367,,,,,,,,,,,,,,,,,,,,,,,,
0.05252481997013092,0.05252481997013092,81,10495,,,,,,,,,,,,,,,,,,,,,,,,
0.0912969782948494,0.0912969782948494,82,10623,,,,,,,,,,,,,,,,,,,,,,,,
0.07929843664169312,0.07929843664169312,83,10751,,,,,,,,,,,,,,,,,,,,,,,,
0.11389151960611343,0.11389151960611343,84,10879,,,,,,,,,,,,,,,,,,,,,,,,
0.07481615990400314,0.07481615990400314,85,11007,,,,,,,,,,,,,,,,,,,,,,,,
0.06078660488128662,0.06078660488128662,86,11135,,,,,,,,,,,,,,,,,,,,,,,,
0.10074625164270401,0.10074625164270401,87,11263,,,,,,,,,,,,,,,,,,,,,,,,
0.05696861818432808,0.05696861818432808,88,11391,,,,,,,,,,,,,,,,,,,,,,,,
0.05396389588713646,0.05396389588713646,89,11519,,,,,,,,,,,,,,,,,,,,,,,,
0.05870480835437775,0.05870480835437775,90,11647,,,,,,,,,,,,,,,,,,,,,,,,
0.11085303127765656,0.11085303127765656,91,11775,,,,,,,,,,,,,,,,,,,,,,,,
0.04876679182052612,0.04876679182052612,92,11903,,,,,,,,,,,,,,,,,,,,,,,,
0.07446950674057007,0.07446950674057007,93,12031,,,,,,,,,,,,,,,,,,,,,,,,
0.08129266649484634,0.08129266649484634,94,12159,,,,,,,,,,,,,,,,,,,,,,,,
0.05140654370188713,0.05140654370188713,95,12287,,,,,,,,,,,,,,,,,,,,,,,,
0.05029597133398056,0.05029597133398056,96,12415,,,,,,,,,,,,,,,,,,,,,,,,
0.13044027984142303,0.13044027984142303,97,12543,,,,,,,,,,,,,,,,,,,,,,,,
0.05677000805735588,0.05677000805735588,98,12671,,,,,,,,,,,,,,,,,,,,,,,,
0.10785552859306335,0.10785552859306335,99,12799,0.18404223202774028,1.8213394130707175,0.2059602779433049,0.08660339872070065,1.03465774001245,0.09185391753056414,0.053602929030774134,0.5341769698397579,0.061764227699342006,0.04890504973575093,0.42893473571057517,0.05971725599171763,0.04938652052221831,0.4545657906357254,0.058098579001272195,0.049558481733755474,0.4553097449278274,0.05611086340523187,0.04937853913174198,0.45369591608843574,0.056214917616460025,0.04879790156115956,0.45118965630052815,0.05669900036756249
0.04951973259449005,0.04951973259449005,100,12927,,,,,,,,,,,,,,,,,,,,,,,,
0.04992187023162842,0.04992187023162842,101,13055,,,,,,,,,,,,,,,,,,,,,,,,
0.04945831000804901,0.04945831000804901,102,13183,,,,,,,,,,,,,,,,,,,,,,,,
0.10689268261194229,0.10689268261194229,103,13311,,,,,,,,,,,,,,,,,,,,,,,,
0.08408413827419281,0.08408413827419281,104,13439,,,,,,,,,,,,,,,,,,,,,,,,
0.09349977225065231,0.09349977225065231,105,13567,,,,,,,,,,,,,,,,,,,,,,,,
0.1319645792245865,0.1319645792245865,106,13695,,,,,,,,,,,,,,,,,,,,,,,,
0.05083046481013298,0.05083046481013298,107,13823,,,,,,,,,,,,,,,,,,,,,,,,
0.13105735182762146,0.13105735182762146,108,13951,,,,,,,,,,,,,,,,,,,,,,,,
0.053951043635606766,0.053951043635606766,109,14079,,,,,,,,,,,,,,,,,,,,,,,,
0.05297805741429329,0.05297805741429329,110,14207,,,,,,,,,,,,,,,,,,,,,,,,
0.04854581132531166,0.04854581132531166,111,14335,,,,,,,,,,,,,,,,,,,,,,,,
0.07891374826431274,0.07891374826431274,112,14463,,,,,,,,,,,,,,,,,,,,,,,,
0.05396455153822899,0.05396455153822899,113,14591,,,,,,,,,,,,,,,,,,,,,,,,
0.1445310264825821,0.1445310264825821,114,14719,,,,,,,,,,,,,,,,,,,,,,,,
0.04774250462651253,0.04774250462651253,115,14847,,,,,,,,,,,,,,,,,,,,,,,,
0.0785873606801033,0.0785873606801033,116,14975,,,,,,,,,,,,,,,,,,,,,,,,
0.194414421916008,0.194414421916008,117,15103,,,,,,,,,,,,,,,,,,,,,,,,
0.05047143995761871,0.05047143995761871,118,15231,,,,,,,,,,,,,,,,,,,,,,,,
0.0552850179374218,0.0552850179374218,119,15359,,,,,,,,,,,,,,,,,,,,,,,,
0.04988435283303261,0.04988435283303261,120,15487,,,,,,,,,,,,,,,,,,,,,,,,
0.08374859392642975,0.08374859392642975,121,15615,,,,,,,,,,,,,,,,,,,,,,,,
0.12717454135417938,0.12717454135417938,122,15743,,,,,,,,,,,,,,,,,,,,,,,,
0.10041306167840958,0.10041306167840958,123,15871,,,,,,,,,,,,,,,,,,,,,,,,
0.04996711015701294,0.04996711015701294,124,15999,,,,,,,,,,,,,,,,,,,,,,,,
0.11495339870452881,0.11495339870452881,125,16127,,,,,,,,,,,,,,,,,,,,,,,,
0.051315177232027054,0.051315177232027054,126,16255,,,,,,,,,,,,,,,,,,,,,,,,
0.12103092670440674,0.12103092670440674,127,16383,,,,,,,,,,,,,,,,,,,,,,,,
0.09095828235149384,0.09095828235149384,128,16511,,,,,,,,,,,,,,,,,,,,,,,,
0.05041838809847832,0.05041838809847832,129,16639,,,,,,,,,,,,,,,,,,,,,,,,
0.08332690596580505,0.08332690596580505,130,16767,,,,,,,,,,,,,,,,,,,,,,,,
0.13477404415607452,0.13477404415607452,131,16895,,,,,,,,,,,,,,,,,,,,,,,,
0.11909454315900803,0.11909454315900803,132,17023,,,,,,,,,,,,,,,,,,,,,,,,
0.06773922592401505,0.06773922592401505,133,17151,,,,,,,,,,,,,,,,,,,,,,,,
0.08316554129123688,0.08316554129123688,134,17279,,,,,,,,,,,,,,,,,,,,,,,,
0.07536330819129944,0.07536330819129944,135,17407,,,,,,,,,,,,,,,,,,,,,,,,
0.04621603712439537,0.04621603712439537,136,17535,,,,,,,,,,,,,,,,,,,,,,,,
0.07460226118564606,0.07460226118564606,137,17663,,,,,,,,,,,,,,,,,,,,,,,,
0.05794965475797653,0.05794965475797653,138,17791,,,,,,,,,,,,,,,,,,,,,,,,
0.11521404981613159,0.11521404981613159,139,17919,,,,,,,,,,,,,,,,,,,,,,,,
0.06971046328544617,0.06971046328544617,140,18047,,,,,,,,,,,,,,,,,,,,,,,,
0.04887182638049126,0.04887182638049126,141,18175,,,,,,,,,,,,,,,,,,,,,,,,
0.04980329051613808,0.04980329051613808,142,18303,,,,,,,,,,,,,,,,,,,,,,,,
0.04754924029111862,0.04754924029111862,143,18431,,,,,,,,,,,,,,,,,,,,,,,,
0.058580003678798676,0.058580003678798676,144,18559,,,,,,,,,,,,,,,,,,,,,,,,
0.04791775345802307,0.04791775345802307,145,18687,,,,,,,,,,,,,,,,,,,,,,,,
0.11455569416284561,0.11455569416284561,146,18815,,,,,,,,,,,,,,,,,,,,,,,,
0.04941403120756149,0.04941403120756149,147,18943,,,,,,,,,,,,,,,,,,,,,,,,
0.07190143316984177,0.07190143316984177,148,19071,,,,,,,,,,,,,,,,,,,,,,,,
0.047404222190380096,0.047404222190380096,149,19199,,,,,,,,,,,,,,,,,,,,,,,,
0.06731553375720978,0.06731553375720978,150,19327,,,,,,,,,,,,,,,,,,,,,,,,
0.04728897288441658,0.04728897288441658,151,19455,,,,,,,,,,,,,,,,,,,,,,,,
0.07204065471887589,0.07204065471887589,152,19583,,,,,,,,,,,,,,,,,,,,,,,,
0.07397767901420593,0.07397767901420593,153,19711,,,,,,,,,,,,,,,,,,,,,,,,
0.04615026339888573,0.04615026339888573,154,19839,,,,,,,,,,,,,,,,,,,,,,,,
0.04443013295531273,0.04443013295531273,155,19967,,,,,,,,,,,,,,,,,,,,,,,,
0.04620210826396942,0.04620210826396942,156,20095,,,,,,,,,,,,,,,,,,,,,,,,
0.05506431683897972,0.05506431683897972,157,20223,,,,,,,,,,,,,,,,,,,,,,,,
0.04839417710900307,0.04839417710900307,158,20351,,,,,,,,,,,,,,,,,,,,,,,,
0.054255690425634384,0.054255690425634384,159,20479,,,,,,,,,,,,,,,,,,,,,,,,
0.04798997938632965,0.04798997938632965,160,20607,,,,,,,,,,,,,,,,,,,,,,,,
0.1362546682357788,0.1362546682357788,161,20735,,,,,,,,,,,,,,,,,,,,,,,,
0.05554875358939171,0.05554875358939171,162,20863,,,,,,,,,,,,,,,,,,,,,,,,
0.09133926033973694,0.09133926033973694,163,20991,,,,,,,,,,,,,,,,,,,,,,,,
0.044658467173576355,0.044658467173576355,164,21119,,,,,,,,,,,,,,,,,,,,,,,,
0.04455378279089928,0.04455378279089928,165,21247,,,,,,,,,,,,,,,,,,,,,,,,
0.06479545682668686,0.06479545682668686,166,21375,,,,,,,,,,,,,,,,,,,,,,,,
0.046721894294023514,0.046721894294023514,167,21503,,,,,,,,,,,,,,,,,,,,,,,,
0.07749674469232559,0.07749674469232559,168,21631,,,,,,,,,,,,,,,,,,,,,,,,
0.04501822963356972,0.04501822963356972,169,21759,,,,,,,,,,,,,,,,,,,,,,,,
0.07441039383411407,0.07441039383411407,170,21887,,,,,,,,,,,,,,,,,,,,,,,,
0.04585142061114311,0.04585142061114311,171,22015,,,,,,,,,,,,,,,,,,,,,,,,
0.04405292123556137,0.04405292123556137,172,22143,,,,,,,,,,,,,,,,,,,,,,,,
0.10284874588251114,0.10284874588251114,173,22271,,,,,,,,,,,,,,,,,,,,,,,,
0.043885841965675354,0.043885841965675354,174,22399,,,,,,,,,,,,,,,,,,,,,,,,
0.07641880214214325,0.07641880214214325,175,22527,,,,,,,,,,,,,,,,,,,,,,,,
0.06630624085664749,0.06630624085664749,176,22655,,,,,,,,,,,,,,,,,,,,,,,,
0.04502399265766144,0.04502399265766144,177,22783,,,,,,,,,,,,,,,,,,,,,,,,
0.08257580548524857,0.08257580548524857,178,22911,,,,,,,,,,,,,,,,,,,,,,,,
0.0581083670258522,0.0581083670258522,179,23039,,,,,,,,,,,,,,,,,,,,,,,,
0.044335443526506424,0.044335443526506424,180,23167,,,,,,,,,,,,,,,,,,,,,,,,
0.08537089824676514,0.08537089824676514,181,23295,,,,,,,,,,,,,,,,,,,,,,,,
0.04318622127175331,0.04318622127175331,182,23423,,,,,,,,,,,,,,,,,,,,,,,,
0.05254894867539406,0.05254894867539406,183,23551,,,,,,,,,,,,,,,,,,,,,,,,
0.04259021580219269,0.04259021580219269,184,23679,,,,,,,,,,,,,,,,,,,,,,,,
0.11031264811754227,0.11031264811754227,185,23807,,,,,,,,,,,,,,,,,,,,,,,,
0.043121058493852615,0.043121058493852615,186,23935,,,,,,,,,,,,,,,,,,,,,,,,
0.10151143372058868,0.10151143372058868,187,24063,,,,,,,,,,,,,,,,,,,,,,,,
0.04476142302155495,0.04476142302155495,188,24191,,,,,,,,,,,,,,,,,,,,,,,,
0.08712542802095413,0.08712542802095413,189,24319,,,,,,,,,,,,,,,,,,,,,,,,
0.14075446128845215,0.14075446128845215,190,24447,,,,,,,,,,,,,,,,,,,,,,,,
0.04966903477907181,0.04966903477907181,191,24575,,,,,,,,,,,,,,,,,,,,,,,,
0.04479234665632248,0.04479234665632248,192,24703,,,,,,,,,,,,,,,,,,,,,,,,
0.04545046389102936,0.04545046389102936,193,24831,,,,,,,,,,,,,,,,,,,,,,,,
0.045120008289813995,0.045120008289813995,194,24959,,,,,,,,,,,,,,,,,,,,,,,,
0.06397085636854172,0.06397085636854172,195,25087,,,,,,,,,,,,,,,,,,,,,,,,
0.049031078815460205,0.049031078815460205,196,25215,,,,,,,,,,,,,,,,,,,,,,,,
0.08954798430204391,0.08954798430204391,197,25343,,,,,,,,,,,,,,,,,,,,,,,,
0.043669603765010834,0.043669603765010834,198,25471,,,,,,,,,,,,,,,,,,,,,,,,
0.08251690864562988,0.08251690864562988,199,25599,0.19318811249843465,1.8700534683091328,0.20917997315408995,0.10245342897298126,1.187304863234138,0.11272457248931075,0.05853366109327402,0.64083114730554,0.06374691204663782,0.04788942274031946,0.43666011008896044,0.05827413563938293,0.04804276135770719,0.44298188262452853,0.057640164479289664,0.04988844776535029,0.4741180514223751,0.057421907993767604,0.050295220840096605,0.48039838101006005,0.057428774122733804,0.04993630233030959,0.4836462749928998,0.057920300173571714
0.044499073177576065,0.044499073177576065,200,25727,,,,,,,,,,,,,,,,,,,,,,,,
0.05021872743964195,0.05021872743964195,201,25855,,,,,,,,,,,,,,,,,,,,,,,,
0.045669957995414734,0.045669957995414734,202,25983,,,,,,,,,,,,,,,,,,,,,,,,
0.04822394251823425,0.04822394251823425,203,26111,,,,,,,,,,,,,,,,,,,,,,,,
0.04229751229286194,0.04229751229286194,204,26239,,,,,,,,,,,,,,,,,,,,,,,,
0.07305210083723068,0.07305210083723068,205,26367,,,,,,,,,,,,,,,,,,,,,,,,
0.045411620289087296,0.045411620289087296,206,26495,,,,,,,,,,,,,,,,,,,,,,,,
0.1389474719762802,0.1389474719762802,207,26623,,,,,,,,,,,,,,,,,,,,,,,,
0.0449494905769825,0.0449494905769825,208,26751,,,,,,,,,,,,,,,,,,,,,,,,
0.04360741004347801,0.04360741004347801,209,26879,,,,,,,,,,,,,,,,,,,,,,,,
0.04615601524710655,0.04615601524710655,210,27007,,,,,,,,,,,,,,,,,,,,,,,,
0.04208485782146454,0.04208485782146454,211,27135,,,,,,,,,,,,,,,,,,,,,,,,
0.05735451728105545,0.05735451728105545,212,27263,,,,,,,,,,,,,,,,,,,,,,,,
0.09372839331626892,0.09372839331626892,213,27391,,,,,,,,,,,,,,,,,,,,,,,,
0.04343293607234955,0.04343293607234955,214,27519,,,,,,,,,,,,,,,,,,,,,,,,
0.042110029608011246,0.042110029608011246,215,27647,,,,,,,,,,,,,,,,,,,,,,,,
0.04509042575955391,0.04509042575955391,216,27775,,,,,,,,,,,,,,,,,,,,,,,,
0.043595317751169205,0.043595317751169205,217,27903,,,,,,,,,,,,,,,,,,,,,,,,
0.07564542442560196,0.07564542442560196,218,28031,,,,,,,,,,,,,,,,,,,,,,,,
0.05706404894590378,0.05706404894590378,219,28159,,,,,,,,,,,,,,,,,,,,,,,,
0.04506392776966095,0.04506392776966095,220,28287,,,,,,,,,,,,,,,,,,,,,,,,
0.0529741607606411,0.0529741607606411,221,28415,,,,,,,,,,,,,,,,,,,,,,,,
0.0840560644865036,0.0840560644865036,222,28543,,,,,,,,,,,,,,,,,,,,,,,,
0.09322047233581543,0.09322047233581543,223,28671,,,,,,,,,,,,,,,,,,,,,,,,
0.04602634906768799,0.04602634906768799,224,28799,,,,,,,,,,,,,,,,,,,,,,,,
0.17419013381004333,0.17419013381004333,225,28927,,,,,,,,,,,,,,,,,,,,,,,,
0.12145736813545227,0.12145736813545227,226,29055,,,,,,,,,,,,,,,,,,,,,,,,
0.07053212821483612,0.07053212821483612,227,29183,,,,,,,,,,,,,,,,,,,,,,,,
0.05802493542432785,0.05802493542432785,228,29311,,,,,,,,,,,,,,,,,,,,,,,,
0.051990751177072525,0.051990751177072525,229,29439,,,,,,,,,,,,,,,,,,,,,,,,
0.044669948518276215,0.044669948518276215,230,29567,,,,,,,,,,,,,,,,,,,,,,,,
0.053431496024131775,0.053431496024131775,231,29695,,,,,,,,,,,,,,,,,,,,,,,,
0.0433870293200016,0.0433870293200016,232,29823,,,,,,,,,,,,,,,,,,,,,,,,
0.10934556275606155,0.10934556275606155,233,29951,,,,,,,,,,,,,,,,,,,,,,,,
0.07736466079950333,0.07736466079950333,234,30079,,,,,,,,,,,,,,,,,,,,,,,,
0.10284963250160217,0.10284963250160217,235,30207,,,,,,,,,,,,,,,,,,,,,,,,
0.07132992893457413,0.07132992893457413,236,30335,,,,,,,,,,,,,,,,,,,,,,,,
0.10118145495653152,0.10118145495653152,237,30463,,,,,,,,,,,,,,,,,,,,,,,,
0.06127059459686279,0.06127059459686279,238,30591,,,,,,,,,,,,,,,,,,,,,,,,
0.04277631267905235,0.04277631267905235,239,30719,,,,,,,,,,,,,,,,,,,,,,,,
0.05384521558880806,0.05384521558880806,240,30847,,,,,,,,,,,,,,,,,,,,,,,,
0.04589557647705078,0.04589557647705078,241,30975,,,,,,,,,,,,,,,,,,,,,,,,
0.0459037609398365,0.0459037609398365,242,31103,,,,,,,,,,,,,,,,,,,,,,,,
0.04347176477313042,0.04347176477313042,243,31231,,,,,,,,,,,,,,,,,,,,,,,,
0.06861762702465057,0.06861762702465057,244,31359,,,,,,,,,,,,,,,,,,,,,,,,
0.04234115034341812,0.04234115034341812,245,31487,,,,,,,,,,,,,,,,,,,,,,,,
0.05370164290070534,0.05370164290070534,246,31615,,,,,,,,,,,,,,,,,,,,,,,,
0.04322611913084984,0.04322611913084984,247,31743,,,,,,,,,,,,,,,,,,,,,,,,
0.04158714413642883,0.04158714413642883,248,31871,,,,,,,,,,,,,,,,,,,,,,,,
0.04252355545759201,0.04252355545759201,249,31999,,,,,,,,,,,,,,,,,,,,,,,,
0.040657274425029755,0.040657274425029755,250,32127,,,,,,,,,,,,,,,,,,,,,,,,
0.04132605344057083,0.04132605344057083,251,32255,,,,,,,,,,,,,,,,,,,,,,,,
0.052110299468040466,0.052110299468040466,252,32383,,,,,,,,,,,,,,,,,,,,,,,,
0.04405359551310539,0.04405359551310539,253,32511,,,,,,,,,,,,,,,,,,,,,,,,
0.040726203471422195,0.040726203471422195,254,32639,,,,,,,,,,,,,,,,,,,,,,,,
0.05782496556639671,0.05782496556639671,255,32767,,,,,,,,,,,,,,,,,,,,,,,,
0.04077697545289993,0.04077697545289993,256,32895,,,,,,,,,,,,,,,,,,,,,,,,
0.04024941846728325,0.04024941846728325,257,33023,,,,,,,,,,,,,,,,,,,,,,,,
0.08094348013401031,0.08094348013401031,258,33151,,,,,,,,,,,,,,,,,,,,,,,,
0.04013106971979141,0.04013106971979141,259,33279,,,,,,,,,,,,,,,,,,,,,,,,
0.05826953053474426,0.05826953053474426,260,33407,,,,,,,,,,,,,,,,,,,,,,,,
0.07099959254264832,0.07099959254264832,261,33535,,,,,,,,,,,,,,,,,,,,,,,,
0.04016993194818497,0.04016993194818497,262,33663,,,,,,,,,,,,,,,,,,,,,,,,
0.04036847501993179,0.04036847501993179,263,33791,,,,,,,,,,,,,,,,,,,,,,,,
0.07315773516893387,0.07315773516893387,264,33919,,,,,,,,,,,,,,,,,,,,,,,,
0.06565168499946594,0.06565168499946594,265,34047,,,,,,,,,,,,,,,,,,,,,,,,
0.10218081623315811,0.10218081623315811,266,34175,,,,,,,,,,,,,,,,,,,,,,,,
0.054785989224910736,0.054785989224910736,267,34303,,,,,,,,,,,,,,,,,,,,,,,,
0.04077301174402237,0.04077301174402237,268,34431,,,,,,,,,,,,,,,,,,,,,,,,
0.040948983281850815,0.040948983281850815,269,34559,,,,,,,,,,,,,,,,,,,,,,,,
0.04124049097299576,0.04124049097299576,270,34687,,,,,,,,,,,,,,,,,,,,,,,,
0.03721975162625313,0.03721975162625313,271,34815,,,,,,,,,,,,,,,,,,,,,,,,
0.09464339911937714,0.09464339911937714,272,34943,,,,,,,,,,,,,,,,,,,,,,,,
0.03911407291889191,0.03911407291889191,273,35071,,,,,,,,,,,,,,,,,,,,,,,,
0.05031396448612213,0.05031396448612213,274,35199,,,,,,,,,,,,,,,,,,,,,,,,
0.03959432989358902,0.03959432989358902,275,35327,,,,,,,,,,,,,,,,,,,,,,,,
0.05546550452709198,0.05546550452709198,276,35455,,,,,,,,,,,,,,,,,,,,,,,,
0.08271621912717819,0.08271621912717819,277,35583,,,,,,,,,,,,,,,,,,,,,,,,
