train_loss,train_elbo_loss,epoch,step
0.047383781522512436,0.047383781522512436,44,5759
0.04782681167125702,0.04782681167125702,45,5887
0.04885527491569519,0.04885527491569519,46,6015
0.048521239310503006,0.048521239310503006,47,6143
0.048533596098423004,0.048533596098423004,48,6271
0.045397382229566574,0.045397382229566574,49,6399
0.04824291169643402,0.04824291169643402,50,6527
0.048040177673101425,0.048040177673101425,51,6655
0.04553791135549545,0.04553791135549545,52,6783
0.045028120279312134,0.045028120279312134,53,6911
0.04705167934298515,0.04705167934298515,54,7039
0.046898435801267624,0.046898435801267624,55,7167
0.04537943750619888,0.04537943750619888,56,7295
0.047672200947999954,0.047672200947999954,57,7423
0.047505080699920654,0.047505080699920654,58,7551
0.046509820967912674,0.046509820967912674,59,7679
0.0447998046875,0.0447998046875,60,7807
0.04547339677810669,0.04547339677810669,61,7935
0.04520030319690704,0.04520030319690704,62,8063
0.04875537008047104,0.04875537008047104,63,8191
0.04596352204680443,0.04596352204680443,64,8319
0.04778917506337166,0.04778917506337166,65,8447
0.049255918711423874,0.049255918711423874,66,8575
0.04738873988389969,0.04738873988389969,67,8703
0.0468604639172554,0.0468604639172554,68,8831
0.04473564773797989,0.04473564773797989,69,8959
0.04616366699337959,0.04616366699337959,70,9087
0.044634804129600525,0.044634804129600525,71,9215
0.04444807022809982,0.04444807022809982,72,9343
0.04739381745457649,0.04739381745457649,73,9471
0.04644491523504257,0.04644491523504257,74,9599
0.04762039706110954,0.04762039706110954,75,9727
0.043643198907375336,0.043643198907375336,76,9855
0.044918254017829895,0.044918254017829895,77,9983
0.04786720499396324,0.04786720499396324,78,10111
0.04428175464272499,0.04428175464272499,79,10239
0.04478767141699791,0.04478767141699791,80,10367
0.044641073793172836,0.044641073793172836,81,10495
0.0435902439057827,0.0435902439057827,82,10623
0.04598251357674599,0.04598251357674599,83,10751
0.04480447992682457,0.04480447992682457,84,10879
0.0430326834321022,0.0430326834321022,85,11007
0.04592188447713852,0.04592188447713852,86,11135
0.04450919106602669,0.04450919106602669,87,11263
0.04715104028582573,0.04715104028582573,88,11391
0.041293371468782425,0.041293371468782425,89,11519
0.04435146972537041,0.04435146972537041,90,11647
0.04381466656923294,0.04381466656923294,91,11775
0.043960392475128174,0.043960392475128174,92,11903
0.042237404733896255,0.042237404733896255,93,12031
0.045620065182447433,0.045620065182447433,94,12159
0.045861538499593735,0.045861538499593735,95,12287
0.044490765780210495,0.044490765780210495,96,12415
0.045432403683662415,0.045432403683662415,97,12543
0.044828370213508606,0.044828370213508606,98,12671
0.04719093441963196,0.04719093441963196,99,12799
0.044858742505311966,0.044858742505311966,100,12927
0.04393448308110237,0.04393448308110237,101,13055
0.044025957584381104,0.044025957584381104,102,13183
0.042112912982702255,0.042112912982702255,103,13311
0.04512370005249977,0.04512370005249977,104,13439
0.04537830501794815,0.04537830501794815,105,13567
0.04332493245601654,0.04332493245601654,106,13695
0.044921208173036575,0.044921208173036575,107,13823
0.04529011994600296,0.04529011994600296,108,13951
0.04515868425369263,0.04515868425369263,109,14079
0.040381673723459244,0.040381673723459244,110,14207
0.04513906314969063,0.04513906314969063,111,14335
0.043854981660842896,0.043854981660842896,112,14463
0.04568535462021828,0.04568535462021828,113,14591
0.04592713341116905,0.04592713341116905,114,14719
0.04399694502353668,0.04399694502353668,115,14847
0.041631780564785004,0.041631780564785004,116,14975
0.04090415686368942,0.04090415686368942,117,15103
0.04470909759402275,0.04470909759402275,118,15231
0.04395955055952072,0.04395955055952072,119,15359
0.04466916248202324,0.04466916248202324,120,15487
0.04405466094613075,0.04405466094613075,121,15615
0.0434315949678421,0.0434315949678421,122,15743
0.04472416639328003,0.04472416639328003,123,15871
0.04308343678712845,0.04308343678712845,124,15999
0.04392983391880989,0.04392983391880989,125,16127
0.04470551386475563,0.04470551386475563,126,16255
0.04082375019788742,0.04082375019788742,127,16383
0.04222351685166359,0.04222351685166359,128,16511
0.044746238738298416,0.044746238738298416,129,16639
0.043078090995550156,0.043078090995550156,130,16767
0.043065041303634644,0.043065041303634644,131,16895
0.04155953601002693,0.04155953601002693,132,17023
0.04029611870646477,0.04029611870646477,133,17151
0.04201148450374603,0.04201148450374603,134,17279
0.042141493409872055,0.042141493409872055,135,17407
0.044361162930727005,0.044361162930727005,136,17535
0.04325992614030838,0.04325992614030838,137,17663
0.04109065607190132,0.04109065607190132,138,17791
0.045495565980672836,0.045495565980672836,139,17919
0.04187590256333351,0.04187590256333351,140,18047
0.04188060387969017,0.04188060387969017,141,18175
0.04655509442090988,0.04655509442090988,142,18303
0.04466690123081207,0.04466690123081207,143,18431
0.0440545491874218,0.0440545491874218,144,18559
0.0432770773768425,0.0432770773768425,145,18687
0.04201457276940346,0.04201457276940346,146,18815
0.0441422276198864,0.0441422276198864,147,18943
0.041557133197784424,0.041557133197784424,148,19071
0.043522100895643234,0.043522100895643234,149,19199
0.043593630194664,0.043593630194664,150,19327
0.04338283836841583,0.04338283836841583,151,19455
0.04330559819936752,0.04330559819936752,152,19583
0.04513547942042351,0.04513547942042351,153,19711
0.045093219727277756,0.045093219727277756,154,19839
0.0407177209854126,0.0407177209854126,155,19967
0.04488575458526611,0.04488575458526611,156,20095
0.04213399067521095,0.04213399067521095,157,20223
0.042473528534173965,0.042473528534173965,158,20351
0.04254725202918053,0.04254725202918053,159,20479
0.04355870187282562,0.04355870187282562,160,20607
0.043768949806690216,0.043768949806690216,161,20735
0.04253290966153145,0.04253290966153145,162,20863
0.04062975198030472,0.04062975198030472,163,20991
0.04396013543009758,0.04396013543009758,164,21119
0.043641697615385056,0.043641697615385056,165,21247
0.04172654449939728,0.04172654449939728,166,21375
0.04189222306013107,0.04189222306013107,167,21503
0.04013129696249962,0.04013129696249962,168,21631
0.044333674013614655,0.044333674013614655,169,21759
0.04367905855178833,0.04367905855178833,170,21887
0.03876172751188278,0.03876172751188278,171,22015
0.0434265211224556,0.0434265211224556,172,22143
0.044441450387239456,0.044441450387239456,173,22271
0.039825137704610825,0.039825137704610825,174,22399
0.04122370108962059,0.04122370108962059,175,22527
0.042288847267627716,0.042288847267627716,176,22655
0.042357832193374634,0.042357832193374634,177,22783
0.04283744841814041,0.04283744841814041,178,22911
0.04219672083854675,0.04219672083854675,179,23039
0.04414205625653267,0.04414205625653267,180,23167
0.0418197326362133,0.0418197326362133,181,23295
0.04168747738003731,0.04168747738003731,182,23423
0.04374506324529648,0.04374506324529648,183,23551
0.042286526411771774,0.042286526411771774,184,23679
0.04306346923112869,0.04306346923112869,185,23807
0.040457628667354584,0.040457628667354584,186,23935
0.04451104998588562,0.04451104998588562,187,24063
0.04054257273674011,0.04054257273674011,188,24191
0.04242822900414467,0.04242822900414467,189,24319
0.04164230078458786,0.04164230078458786,190,24447
0.04267333075404167,0.04267333075404167,191,24575
0.04235445708036423,0.04235445708036423,192,24703
0.04219477251172066,0.04219477251172066,193,24831
0.041862331330776215,0.041862331330776215,194,24959
0.041879136115312576,0.041879136115312576,195,25087
0.041936516761779785,0.041936516761779785,196,25215
0.041950274258852005,0.041950274258852005,197,25343
0.04266148805618286,0.04266148805618286,198,25471
0.041656073182821274,0.041656073182821274,199,25599
0.04124848544597626,0.04124848544597626,200,25727
0.04193229228258133,0.04193229228258133,201,25855
0.043291591107845306,0.043291591107845306,202,25983
0.04231088235974312,0.04231088235974312,203,26111
0.041737642139196396,0.041737642139196396,204,26239
0.040538638830184937,0.040538638830184937,205,26367
0.043966665863990784,0.043966665863990784,206,26495
0.04125937074422836,0.04125937074422836,207,26623
0.04468027502298355,0.04468027502298355,208,26751
0.043689996004104614,0.043689996004104614,209,26879
0.04108597710728645,0.04108597710728645,210,27007
0.04263252019882202,0.04263252019882202,211,27135
0.04295531287789345,0.04295531287789345,212,27263
0.04325246065855026,0.04325246065855026,213,27391
0.04269490763545036,0.04269490763545036,214,27519
0.04668359458446503,0.04668359458446503,215,27647
0.04141855612397194,0.04141855612397194,216,27775
0.04326552152633667,0.04326552152633667,217,27903
0.04061942920088768,0.04061942920088768,218,28031
0.040413372218608856,0.040413372218608856,219,28159
0.04108007624745369,0.04108007624745369,220,28287
0.04280855134129524,0.04280855134129524,221,28415
0.04137514531612396,0.04137514531612396,222,28543
0.04217606037855148,0.04217606037855148,223,28671
0.04546334967017174,0.04546334967017174,224,28799
0.04210316017270088,0.04210316017270088,225,28927
0.043394628912210464,0.043394628912210464,226,29055
0.0431193932890892,0.0431193932890892,227,29183
0.03940817713737488,0.03940817713737488,228,29311
0.0394117534160614,0.0394117534160614,229,29439
0.04141424223780632,0.04141424223780632,230,29567
0.040842585265636444,0.040842585265636444,231,29695
0.04203649237751961,0.04203649237751961,232,29823
0.042501285672187805,0.042501285672187805,233,29951
0.04180203005671501,0.04180203005671501,234,30079
0.0411156602203846,0.0411156602203846,235,30207
0.04008889198303223,0.04008889198303223,236,30335
0.041681379079818726,0.041681379079818726,237,30463
0.04055599495768547,0.04055599495768547,238,30591
0.04270515218377113,0.04270515218377113,239,30719
0.04249998927116394,0.04249998927116394,240,30847
0.04265905171632767,0.04265905171632767,241,30975
0.040395330637693405,0.040395330637693405,242,31103
0.041890949010849,0.041890949010849,243,31231
0.040732380002737045,0.040732380002737045,244,31359
0.04062671214342117,0.04062671214342117,245,31487
0.04250551760196686,0.04250551760196686,246,31615
0.044298943132162094,0.044298943132162094,247,31743
0.04039403051137924,0.04039403051137924,248,31871
0.04157372936606407,0.04157372936606407,249,31999
0.04284749552607536,0.04284749552607536,250,32127
0.04158725216984749,0.04158725216984749,251,32255
0.042090270668268204,0.042090270668268204,252,32383
0.04343346133828163,0.04343346133828163,253,32511
0.039411526173353195,0.039411526173353195,254,32639
0.04152575135231018,0.04152575135231018,255,32767
0.03945261240005493,0.03945261240005493,256,32895
0.041978269815444946,0.041978269815444946,257,33023
0.042236775159835815,0.042236775159835815,258,33151
0.0422101691365242,0.0422101691365242,259,33279
0.04390877112746239,0.04390877112746239,260,33407
0.04137002304196358,0.04137002304196358,261,33535
0.04102083668112755,0.04102083668112755,262,33663
0.04276660084724426,0.04276660084724426,263,33791
0.04049069806933403,0.04049069806933403,264,33919
0.04252391681075096,0.04252391681075096,265,34047
0.0423685759305954,0.0423685759305954,266,34175
0.04065892472863197,0.04065892472863197,267,34303
0.044183120131492615,0.044183120131492615,268,34431
0.04087130352854729,0.04087130352854729,269,34559
0.04178798943758011,0.04178798943758011,270,34687
0.0436088964343071,0.0436088964343071,271,34815
0.04172498360276222,0.04172498360276222,272,34943
0.04149903357028961,0.04149903357028961,273,35071
0.03957127034664154,0.03957127034664154,274,35199
0.040467891842126846,0.040467891842126846,275,35327
0.0419188030064106,0.0419188030064106,276,35455
0.03984012082219124,0.03984012082219124,277,35583
0.04059341177344322,0.04059341177344322,278,35711
0.04308107867836952,0.04308107867836952,279,35839
0.04168855398893356,0.04168855398893356,280,35967
0.04080387204885483,0.04080387204885483,281,36095
0.04070441052317619,0.04070441052317619,282,36223
0.041438713669776917,0.041438713669776917,283,36351
0.03901561722159386,0.03901561722159386,284,36479
0.04197856783866882,0.04197856783866882,285,36607
0.04057418927550316,0.04057418927550316,286,36735
0.04103073850274086,0.04103073850274086,287,36863
0.0407639779150486,0.0407639779150486,288,36991
0.04094565287232399,0.04094565287232399,289,37119
0.04014797508716583,0.04014797508716583,290,37247
0.04114948585629463,0.04114948585629463,291,37375
0.042495302855968475,0.042495302855968475,292,37503
0.04041410610079765,0.04041410610079765,293,37631
0.042892299592494965,0.042892299592494965,294,37759
0.03920377418398857,0.03920377418398857,295,37887
0.040868982672691345,0.040868982672691345,296,38015
0.041531242430210114,0.041531242430210114,297,38143
0.03952578455209732,0.03952578455209732,298,38271
0.040009692311286926,0.040009692311286926,299,38399
0.04164499416947365,0.04164499416947365,300,38527
0.04146589711308479,0.04146589711308479,301,38655
0.04012223705649376,0.04012223705649376,302,38783
0.04210741072893143,0.04210741072893143,303,38911
0.03953057527542114,0.03953057527542114,304,39039
0.03965485095977783,0.03965485095977783,305,39167
0.040545523166656494,0.040545523166656494,306,39295
0.03933613747358322,0.03933613747358322,307,39423
0.041138216853141785,0.041138216853141785,308,39551
0.041392549872398376,0.041392549872398376,309,39679
0.04300469160079956,0.04300469160079956,310,39807
0.0408407561480999,0.0408407561480999,311,39935
0.040323201566934586,0.040323201566934586,312,40063
0.0431852862238884,0.0431852862238884,313,40191
0.04171621426939964,0.04171621426939964,314,40319
0.04061755910515785,0.04061755910515785,315,40447
0.04137350618839264,0.04137350618839264,316,40575
0.04344000294804573,0.04344000294804573,317,40703
0.04230567440390587,0.04230567440390587,318,40831
0.04227236285805702,0.04227236285805702,319,40959
0.040663085877895355,0.040663085877895355,320,41087
0.03908941149711609,0.03908941149711609,321,41215
0.04159046709537506,0.04159046709537506,322,41343
0.0402020663022995,0.0402020663022995,323,41471
0.04005786031484604,0.04005786031484604,324,41599
0.04058733582496643,0.04058733582496643,325,41727
0.04198786988854408,0.04198786988854408,326,41855
0.039058003574609756,0.039058003574609756,327,41983
0.04041973501443863,0.04041973501443863,328,42111
0.0430043525993824,0.0430043525993824,329,42239
0.04275144264101982,0.04275144264101982,330,42367
0.040251724421978,0.040251724421978,331,42495
0.04258844256401062,0.04258844256401062,332,42623
0.04226168617606163,0.04226168617606163,333,42751
0.04033323749899864,0.04033323749899864,334,42879
0.0413283072412014,0.0413283072412014,335,43007
0.04105794057250023,0.04105794057250023,336,43135
0.040024299174547195,0.040024299174547195,337,43263
0.04329423978924751,0.04329423978924751,338,43391
0.03981178626418114,0.03981178626418114,339,43519
0.04010375216603279,0.04010375216603279,340,43647
0.04116303473711014,0.04116303473711014,341,43775
0.03973914310336113,0.03973914310336113,342,43903
0.040133386850357056,0.040133386850357056,343,44031
0.04116755351424217,0.04116755351424217,344,44159
0.039399053901433945,0.039399053901433945,345,44287
0.04173550754785538,0.04173550754785538,346,44415
0.03973447531461716,0.03973447531461716,347,44543
0.0411762110888958,0.0411762110888958,348,44671
0.04012983664870262,0.04012983664870262,349,44799
0.040663983672857285,0.040663983672857285,350,44927
0.043840281665325165,0.043840281665325165,351,45055
0.04020119458436966,0.04020119458436966,352,45183
0.040893614292144775,0.040893614292144775,353,45311
0.04059574007987976,0.04059574007987976,354,45439
0.04039355739951134,0.04039355739951134,355,45567
0.04024277999997139,0.04024277999997139,356,45695
0.042207665741443634,0.042207665741443634,357,45823
0.04121048375964165,0.04121048375964165,358,45951
0.03960133716464043,0.03960133716464043,359,46079
0.041845742613077164,0.041845742613077164,360,46207
0.04052671790122986,0.04052671790122986,361,46335
0.04049934446811676,0.04049934446811676,362,46463
0.04184945300221443,0.04184945300221443,363,46591
0.039740968495607376,0.039740968495607376,364,46719
0.04005834832787514,0.04005834832787514,365,46847
0.040530916303396225,0.040530916303396225,366,46975
0.041044000536203384,0.041044000536203384,367,47103
0.04127838835120201,0.04127838835120201,368,47231
0.03956703469157219,0.03956703469157219,369,47359
0.04264084994792938,0.04264084994792938,370,47487
0.04007325321435928,0.04007325321435928,371,47615
0.041083648800849915,0.041083648800849915,372,47743
0.038368139415979385,0.038368139415979385,373,47871
0.04243255779147148,0.04243255779147148,374,47999
0.04139767959713936,0.04139767959713936,375,48127
0.04181300848722458,0.04181300848722458,376,48255
0.03995192050933838,0.03995192050933838,377,48383
0.041740093380212784,0.041740093380212784,378,48511
0.03796859830617905,0.03796859830617905,379,48639
0.04112192243337631,0.04112192243337631,380,48767
0.03991299122571945,0.03991299122571945,381,48895
0.040245670825242996,0.040245670825242996,382,49023
0.042694151401519775,0.042694151401519775,383,49151
0.040550053119659424,0.040550053119659424,384,49279
0.04009802266955376,0.04009802266955376,385,49407
0.0402291938662529,0.0402291938662529,386,49535
0.04064321145415306,0.04064321145415306,387,49663
0.039580754935741425,0.039580754935741425,388,49791
0.04005999490618706,0.04005999490618706,389,49919
0.04163153097033501,0.04163153097033501,390,50047
0.04067620635032654,0.04067620635032654,391,50175
0.03838888928294182,0.03838888928294182,392,50303
0.04262442886829376,0.04262442886829376,393,50431
0.04238506034016609,0.04238506034016609,394,50559
0.037797003984451294,0.037797003984451294,395,50687
0.04044913873076439,0.04044913873076439,396,50815
0.04118717089295387,0.04118717089295387,397,50943
0.04192566126585007,0.04192566126585007,398,51071
0.04005473479628563,0.04005473479628563,399,51199
0.03864489123225212,0.03864489123225212,400,51327
0.041114725172519684,0.041114725172519684,401,51455
0.043072354048490524,0.043072354048490524,402,51583
0.039310768246650696,0.039310768246650696,403,51711
0.04158728942275047,0.04158728942275047,404,51839
0.042128533124923706,0.042128533124923706,405,51967
0.04062323644757271,0.04062323644757271,406,52095
0.04079514369368553,0.04079514369368553,407,52223
0.041502512991428375,0.041502512991428375,408,52351
0.04008673131465912,0.04008673131465912,409,52479
0.040928516536951065,0.040928516536951065,410,52607
0.039460353553295135,0.039460353553295135,411,52735
0.039724692702293396,0.039724692702293396,412,52863
0.04180072620511055,0.04180072620511055,413,52991
0.0416332446038723,0.0416332446038723,414,53119
0.04157553240656853,0.04157553240656853,415,53247
0.039764393121004105,0.039764393121004105,416,53375
0.040021974593400955,0.040021974593400955,417,53503
0.04177899658679962,0.04177899658679962,418,53631
0.040843185037374496,0.040843185037374496,419,53759
0.03996691852807999,0.03996691852807999,420,53887
0.042420048266649246,0.042420048266649246,421,54015
0.040892139077186584,0.040892139077186584,422,54143
0.04151739552617073,0.04151739552617073,423,54271
0.040440045297145844,0.040440045297145844,424,54399
0.04093964025378227,0.04093964025378227,425,54527
0.038243237882852554,0.038243237882852554,426,54655
0.039724066853523254,0.039724066853523254,427,54783
0.04059335216879845,0.04059335216879845,428,54911
0.040608059614896774,0.040608059614896774,429,55039
0.04187072813510895,0.04187072813510895,430,55167
0.04123939946293831,0.04123939946293831,431,55295
0.041455190628767014,0.041455190628767014,432,55423
0.038517147302627563,0.038517147302627563,433,55551
0.03912319988012314,0.03912319988012314,434,55679
0.039734646677970886,0.039734646677970886,435,55807
0.04081836715340614,0.04081836715340614,436,55935
0.04073737561702728,0.04073737561702728,437,56063
0.03950894996523857,0.03950894996523857,438,56191
0.0422353595495224,0.0422353595495224,439,56319
0.03899748995900154,0.03899748995900154,440,56447
0.04013211652636528,0.04013211652636528,441,56575
0.040918368846178055,0.040918368846178055,442,56703
0.0392489917576313,0.0392489917576313,443,56831
0.04107704758644104,0.04107704758644104,444,56959
0.03951907902956009,0.03951907902956009,445,57087
0.039859894663095474,0.039859894663095474,446,57215
0.04038601741194725,0.04038601741194725,447,57343
0.03935705125331879,0.03935705125331879,448,57471
0.04029030352830887,0.04029030352830887,449,57599
0.04217885062098503,0.04217885062098503,450,57727
0.04276960343122482,0.04276960343122482,451,57855
0.041405536234378815,0.041405536234378815,452,57983
0.04234493523836136,0.04234493523836136,453,58111
0.039264287799596786,0.039264287799596786,454,58239
0.03998233377933502,0.03998233377933502,455,58367
0.04010835662484169,0.04010835662484169,456,58495
0.04063090682029724,0.04063090682029724,457,58623
0.04021255299448967,0.04021255299448967,458,58751
0.0423092246055603,0.0423092246055603,459,58879
0.04000163450837135,0.04000163450837135,460,59007
0.0431063212454319,0.0431063212454319,461,59135
0.03979262709617615,0.03979262709617615,462,59263
0.04387074336409569,0.04387074336409569,463,59391
0.04001786932349205,0.04001786932349205,464,59519
0.04127511382102966,0.04127511382102966,465,59647
0.03987613692879677,0.03987613692879677,466,59775
0.03855326771736145,0.03855326771736145,467,59903
0.04230179265141487,0.04230179265141487,468,60031
0.04127814248204231,0.04127814248204231,469,60159
0.04048148915171623,0.04048148915171623,470,60287
0.041564736515283585,0.041564736515283585,471,60415
0.03973336145281792,0.03973336145281792,472,60543
0.041435606777668,0.041435606777668,473,60671
0.038639504462480545,0.038639504462480545,474,60799
0.042626332491636276,0.042626332491636276,475,60927
0.041823308914899826,0.041823308914899826,476,61055
0.04103560373187065,0.04103560373187065,477,61183
0.03957340866327286,0.03957340866327286,478,61311
0.04026174172759056,0.04026174172759056,479,61439
0.04068288952112198,0.04068288952112198,480,61567
0.038688916712999344,0.038688916712999344,481,61695
0.040045738220214844,0.040045738220214844,482,61823
0.04042861610651016,0.04042861610651016,483,61951
0.04145645722746849,0.04145645722746849,484,62079
0.039443276822566986,0.039443276822566986,485,62207
0.04004231467843056,0.04004231467843056,486,62335
0.04090636968612671,0.04090636968612671,487,62463
0.04156011715531349,0.04156011715531349,488,62591
0.04134935140609741,0.04134935140609741,489,62719
0.041894491761922836,0.041894491761922836,490,62847
0.038161758333444595,0.038161758333444595,491,62975
0.038626596331596375,0.038626596331596375,492,63103
0.042040567845106125,0.042040567845106125,493,63231
0.03909657523036003,0.03909657523036003,494,63359
0.0396791473031044,0.0396791473031044,495,63487
0.04109647870063782,0.04109647870063782,496,63615
0.0418885312974453,0.0418885312974453,497,63743
0.03833147883415222,0.03833147883415222,498,63871
0.042540043592453,0.042540043592453,499,63999
0.04061152786016464,0.04061152786016464,500,64127
0.041178975254297256,0.041178975254297256,501,64255
0.04032205417752266,0.04032205417752266,502,64383
0.04073713347315788,0.04073713347315788,503,64511
0.04005245491862297,0.04005245491862297,504,64639
0.03922050818800926,0.03922050818800926,505,64767
0.04141262546181679,0.04141262546181679,506,64895
0.040070805698633194,0.040070805698633194,507,65023
0.03711246699094772,0.03711246699094772,508,65151
0.04001038148999214,0.04001038148999214,509,65279
0.03968753293156624,0.03968753293156624,510,65407
0.03950256481766701,0.03950256481766701,511,65535
0.040679264813661575,0.040679264813661575,512,65663
0.04226943477988243,0.04226943477988243,513,65791
0.0419640876352787,0.0419640876352787,514,65919
0.040000881999731064,0.040000881999731064,515,66047
0.03844555839896202,0.03844555839896202,516,66175
0.03765241801738739,0.03765241801738739,517,66303
0.040028467774391174,0.040028467774391174,518,66431
0.03828662633895874,0.03828662633895874,519,66559
0.03989802673459053,0.03989802673459053,520,66687
0.03877290338277817,0.03877290338277817,521,66815
0.03825324401259422,0.03825324401259422,522,66943
0.04043537378311157,0.04043537378311157,523,67071
0.04070062190294266,0.04070062190294266,524,67199
0.040492355823516846,0.040492355823516846,525,67327
0.0376504510641098,0.0376504510641098,526,67455
0.03980104997754097,0.03980104997754097,527,67583
0.03994923084974289,0.03994923084974289,528,67711
0.038506511598825455,0.038506511598825455,529,67839
0.03987392410635948,0.03987392410635948,530,67967
0.04050769656896591,0.04050769656896591,531,68095
0.042521893978118896,0.042521893978118896,532,68223
0.04030890762805939,0.04030890762805939,533,68351
0.039958372712135315,0.039958372712135315,534,68479
0.04147549346089363,0.04147549346089363,535,68607
0.04142317175865173,0.04142317175865173,536,68735
0.04207312688231468,0.04207312688231468,537,68863
0.04074392467737198,0.04074392467737198,538,68991
0.038074251264333725,0.038074251264333725,539,69119
0.03975285589694977,0.03975285589694977,540,69247
0.040817517787218094,0.040817517787218094,541,69375
0.04043535143136978,0.04043535143136978,542,69503
0.03986369073390961,0.03986369073390961,543,69631
0.041243698447942734,0.041243698447942734,544,69759
0.04014701023697853,0.04014701023697853,545,69887
0.040291085839271545,0.040291085839271545,546,70015
0.040014348924160004,0.040014348924160004,547,70143
0.038347139954566956,0.038347139954566956,548,70271
0.03945109248161316,0.03945109248161316,549,70399
0.04075971245765686,0.04075971245765686,550,70527
0.04093363881111145,0.04093363881111145,551,70655
0.039631932973861694,0.039631932973861694,552,70783
0.039425406605005264,0.039425406605005264,553,70911
0.04068953916430473,0.04068953916430473,554,71039
0.039827860891819,0.039827860891819,555,71167
0.039128709584474564,0.039128709584474564,556,71295
0.03932477906346321,0.03932477906346321,557,71423
0.039865266531705856,0.039865266531705856,558,71551
0.04021819680929184,0.04021819680929184,559,71679
0.03913905844092369,0.03913905844092369,560,71807
0.03836805000901222,0.03836805000901222,561,71935
0.040464382618665695,0.040464382618665695,562,72063
0.03995044156908989,0.03995044156908989,563,72191
0.04026209935545921,0.04026209935545921,564,72319
0.03833658993244171,0.03833658993244171,565,72447
0.038180943578481674,0.038180943578481674,566,72575
0.03924301639199257,0.03924301639199257,567,72703
0.03962453827261925,0.03962453827261925,568,72831
0.042429469525814056,0.042429469525814056,569,72959
0.04005591571331024,0.04005591571331024,570,73087
0.039100416004657745,0.039100416004657745,571,73215
0.04111473634839058,0.04111473634839058,572,73343
0.03869666904211044,0.03869666904211044,573,73471
0.038278210908174515,0.038278210908174515,574,73599
0.03725353628396988,0.03725353628396988,575,73727
0.04060117155313492,0.04060117155313492,576,73855
0.04182923585176468,0.04182923585176468,577,73983
0.04055926576256752,0.04055926576256752,578,74111
0.040189824998378754,0.040189824998378754,579,74239
0.040263742208480835,0.040263742208480835,580,74367
0.04053090140223503,0.04053090140223503,581,74495
0.04162529855966568,0.04162529855966568,582,74623
0.03858914598822594,0.03858914598822594,583,74751
0.04004090651869774,0.04004090651869774,584,74879
0.0396268256008625,0.0396268256008625,585,75007
0.04374954476952553,0.04374954476952553,586,75135
0.040040090680122375,0.040040090680122375,587,75263
0.040341757237911224,0.040341757237911224,588,75391
0.03904097527265549,0.03904097527265549,589,75519
0.043131276965141296,0.043131276965141296,590,75647
0.04153672978281975,0.04153672978281975,591,75775
0.03663244843482971,0.03663244843482971,592,75903
0.03957273066043854,0.03957273066043854,593,76031
0.039634302258491516,0.039634302258491516,594,76159
0.04147979989647865,0.04147979989647865,595,76287
0.03785046935081482,0.03785046935081482,596,76415
0.03821464255452156,0.03821464255452156,597,76543
0.03906811401247978,0.03906811401247978,598,76671
0.03792416676878929,0.03792416676878929,599,76799
0.03929439187049866,0.03929439187049866,600,76927
0.040313493460416794,0.040313493460416794,601,77055
0.03932413086295128,0.03932413086295128,602,77183
0.03977383300662041,0.03977383300662041,603,77311
0.04101294279098511,0.04101294279098511,604,77439
0.0410403348505497,0.0410403348505497,605,77567
0.04290798678994179,0.04290798678994179,606,77695
