train_loss,train_elbo_loss,epoch,step,val_NRMSE_1.0,val_ND_1.0,val_CRPS_1.0,val_NRMSE_2.0,val_ND_2.0,val_CRPS_2.0,val_NRMSE_4.0,val_ND_4.0,val_CRPS_4.0,val_NRMSE_8.0,val_ND_8.0,val_CRPS_8.0,val_NRMSE_16.0,val_ND_16.0,val_CRPS_16.0,val_NRMSE_32.0,val_ND_32.0,val_CRPS_32.0
0.014912599697709084,0.014912599697709084,76,9855,,,,,,,,,,,,,,,,,,
0.014837043359875679,0.014837043359875679,77,9983,,,,,,,,,,,,,,,,,,
0.015508211217820644,0.015508211217820644,78,10111,,,,,,,,,,,,,,,,,,
0.01507969107478857,0.01507969107478857,79,10239,,,,,,,,,,,,,,,,,,
0.014290197752416134,0.014290197752416134,80,10367,,,,,,,,,,,,,,,,,,
0.015210680663585663,0.015210680663585663,81,10495,,,,,,,,,,,,,,,,,,
0.014391492120921612,0.014391492120921612,82,10623,,,,,,,,,,,,,,,,,,
0.01516301091760397,0.01516301091760397,83,10751,,,,,,,,,,,,,,,,,,
0.014996999874711037,0.014996999874711037,84,10879,,,,,,,,,,,,,,,,,,
0.014210795983672142,0.014210795983672142,85,11007,,,,,,,,,,,,,,,,,,
0.014588209800422192,0.014588209800422192,86,11135,,,,,,,,,,,,,,,,,,
0.014471852220594883,0.014471852220594883,87,11263,,,,,,,,,,,,,,,,,,
0.014707069844007492,0.014707069844007492,88,11391,,,,,,,,,,,,,,,,,,
0.014293530024588108,0.014293530024588108,89,11519,,,,,,,,,,,,,,,,,,
0.014334959909319878,0.014334959909319878,90,11647,,,,,,,,,,,,,,,,,,
0.014358832500874996,0.014358832500874996,91,11775,,,,,,,,,,,,,,,,,,
0.014345332980155945,0.014345332980155945,92,11903,,,,,,,,,,,,,,,,,,
0.014606415294110775,0.014606415294110775,93,12031,,,,,,,,,,,,,,,,,,
0.014300204813480377,0.014300204813480377,94,12159,,,,,,,,,,,,,,,,,,
0.014525174163281918,0.014525174163281918,95,12287,,,,,,,,,,,,,,,,,,
0.014540145173668861,0.014540145173668861,96,12415,,,,,,,,,,,,,,,,,,
0.014716550707817078,0.014716550707817078,97,12543,,,,,,,,,,,,,,,,,,
0.014103149995207787,0.014103149995207787,98,12671,,,,,,,,,,,,,,,,,,
0.014244142919778824,0.014244142919778824,99,12799,0.04222231730978743,0.022010090612227726,0.02291749092318237,0.028807987104993764,0.02348513259048636,0.018362653299028333,0.03245539022131137,0.02274431763344931,0.01807507033631328,0.027289244185149657,0.01852214403438372,0.01468539229432954,0.023544112950549933,0.015635552241339674,0.012811931986342515,0.023666385559042002,0.015486116105881792,0.01301383258629046
0.013685984537005424,0.013685984537005424,100,12927,,,,,,,,,,,,,,,,,,
0.013768021948635578,0.013768021948635578,101,13055,,,,,,,,,,,,,,,,,,
0.014124478213489056,0.014124478213489056,102,13183,,,,,,,,,,,,,,,,,,
0.014117586426436901,0.014117586426436901,103,13311,,,,,,,,,,,,,,,,,,
0.013727896846830845,0.013727896846830845,104,13439,,,,,,,,,,,,,,,,,,
0.013882656581699848,0.013882656581699848,105,13567,,,,,,,,,,,,,,,,,,
0.013736858032643795,0.013736858032643795,106,13695,,,,,,,,,,,,,,,,,,
0.013747223652899265,0.013747223652899265,107,13823,,,,,,,,,,,,,,,,,,
0.014034993015229702,0.014034993015229702,108,13951,,,,,,,,,,,,,,,,,,
0.014576134271919727,0.014576134271919727,109,14079,,,,,,,,,,,,,,,,,,
0.0142945796251297,0.0142945796251297,110,14207,,,,,,,,,,,,,,,,,,
0.013985949568450451,0.013985949568450451,111,14335,,,,,,,,,,,,,,,,,,
0.014161561615765095,0.014161561615765095,112,14463,,,,,,,,,,,,,,,,,,
0.014256145805120468,0.014256145805120468,113,14591,,,,,,,,,,,,,,,,,,
0.014015736058354378,0.014015736058354378,114,14719,,,,,,,,,,,,,,,,,,
0.013253257609903812,0.013253257609903812,115,14847,,,,,,,,,,,,,,,,,,
0.014098955318331718,0.014098955318331718,116,14975,,,,,,,,,,,,,,,,,,
0.013498702086508274,0.013498702086508274,117,15103,,,,,,,,,,,,,,,,,,
0.014146029949188232,0.014146029949188232,118,15231,,,,,,,,,,,,,,,,,,
0.014252711087465286,0.014252711087465286,119,15359,,,,,,,,,,,,,,,,,,
0.013966767117381096,0.013966767117381096,120,15487,,,,,,,,,,,,,,,,,,
0.013801517896354198,0.013801517896354198,121,15615,,,,,,,,,,,,,,,,,,
0.013161102309823036,0.013161102309823036,122,15743,,,,,,,,,,,,,,,,,,
0.014235265552997589,0.014235265552997589,123,15871,,,,,,,,,,,,,,,,,,
0.01387577410787344,0.01387577410787344,124,15999,,,,,,,,,,,,,,,,,,
0.01314412709325552,0.01314412709325552,125,16127,,,,,,,,,,,,,,,,,,
0.013413622975349426,0.013413622975349426,126,16255,,,,,,,,,,,,,,,,,,
0.01431026216596365,0.01431026216596365,127,16383,,,,,,,,,,,,,,,,,,
0.013770068064332008,0.013770068064332008,128,16511,,,,,,,,,,,,,,,,,,
0.013669203035533428,0.013669203035533428,129,16639,,,,,,,,,,,,,,,,,,
0.012867840938270092,0.012867840938270092,130,16767,,,,,,,,,,,,,,,,,,
0.01395647693425417,0.01395647693425417,131,16895,,,,,,,,,,,,,,,,,,
0.01388055831193924,0.01388055831193924,132,17023,,,,,,,,,,,,,,,,,,
0.01285017654299736,0.01285017654299736,133,17151,,,,,,,,,,,,,,,,,,
0.013359881937503815,0.013359881937503815,134,17279,,,,,,,,,,,,,,,,,,
0.012871242128312588,0.012871242128312588,135,17407,,,,,,,,,,,,,,,,,,
0.013166659511625767,0.013166659511625767,136,17535,,,,,,,,,,,,,,,,,,
0.013525339774787426,0.013525339774787426,137,17663,,,,,,,,,,,,,,,,,,
0.012968509458005428,0.012968509458005428,138,17791,,,,,,,,,,,,,,,,,,
0.013716001994907856,0.013716001994907856,139,17919,,,,,,,,,,,,,,,,,,
0.013575863093137741,0.013575863093137741,140,18047,,,,,,,,,,,,,,,,,,
0.013225342147052288,0.013225342147052288,141,18175,,,,,,,,,,,,,,,,,,
0.012712455354630947,0.012712455354630947,142,18303,,,,,,,,,,,,,,,,,,
0.013805458322167397,0.013805458322167397,143,18431,,,,,,,,,,,,,,,,,,
0.013108870945870876,0.013108870945870876,144,18559,,,,,,,,,,,,,,,,,,
0.013644334860146046,0.013644334860146046,145,18687,,,,,,,,,,,,,,,,,,
0.013855958357453346,0.013855958357453346,146,18815,,,,,,,,,,,,,,,,,,
0.013634569011628628,0.013634569011628628,147,18943,,,,,,,,,,,,,,,,,,
0.013242392800748348,0.013242392800748348,148,19071,,,,,,,,,,,,,,,,,,
0.0136769600212574,0.0136769600212574,149,19199,0.03736325951230271,0.017925113351804103,0.02510557207810723,0.05498341473281582,0.046695002295614185,0.034737062595379446,0.053246890446627504,0.041829876980739325,0.033699254583228616,0.041261505604091454,0.03081900515952408,0.025380741718916806,0.035004307166856485,0.025408772938134157,0.02122503327885225,0.030495666164556186,0.02188403061460771,0.017989516259825016
0.01320546306669712,0.01320546306669712,150,19327,,,,,,,,,,,,,,,,,,
0.013223064132034779,0.013223064132034779,151,19455,,,,,,,,,,,,,,,,,,
0.012708626687526703,0.012708626687526703,152,19583,,,,,,,,,,,,,,,,,,
0.012754499912261963,0.012754499912261963,153,19711,,,,,,,,,,,,,,,,,,
0.012608995661139488,0.012608995661139488,154,19839,,,,,,,,,,,,,,,,,,
0.013494079932570457,0.013494079932570457,155,19967,,,,,,,,,,,,,,,,,,
0.013513600453734398,0.013513600453734398,156,20095,,,,,,,,,,,,,,,,,,
0.012894685380160809,0.012894685380160809,157,20223,,,,,,,,,,,,,,,,,,
0.013813119381666183,0.013813119381666183,158,20351,,,,,,,,,,,,,,,,,,
0.012999786995351315,0.012999786995351315,159,20479,,,,,,,,,,,,,,,,,,
0.01408766396343708,0.01408766396343708,160,20607,,,,,,,,,,,,,,,,,,
0.012844812124967575,0.012844812124967575,161,20735,,,,,,,,,,,,,,,,,,
0.012639641761779785,0.012639641761779785,162,20863,,,,,,,,,,,,,,,,,,
0.013030020520091057,0.013030020520091057,163,20991,,,,,,,,,,,,,,,,,,
0.013144918717443943,0.013144918717443943,164,21119,,,,,,,,,,,,,,,,,,
0.012683223932981491,0.012683223932981491,165,21247,,,,,,,,,,,,,,,,,,
0.013060813769698143,0.013060813769698143,166,21375,,,,,,,,,,,,,,,,,,
0.01317110750824213,0.01317110750824213,167,21503,,,,,,,,,,,,,,,,,,
0.012651139870285988,0.012651139870285988,168,21631,,,,,,,,,,,,,,,,,,
0.012809856794774532,0.012809856794774532,169,21759,,,,,,,,,,,,,,,,,,
0.012620685622096062,0.012620685622096062,170,21887,,,,,,,,,,,,,,,,,,
0.01292400248348713,0.01292400248348713,171,22015,,,,,,,,,,,,,,,,,,
0.01265315804630518,0.01265315804630518,172,22143,,,,,,,,,,,,,,,,,,
0.013073685579001904,0.013073685579001904,173,22271,,,,,,,,,,,,,,,,,,
0.012647725641727448,0.012647725641727448,174,22399,,,,,,,,,,,,,,,,,,
0.013220656663179398,0.013220656663179398,175,22527,,,,,,,,,,,,,,,,,,
0.012681483291089535,0.012681483291089535,176,22655,,,,,,,,,,,,,,,,,,
0.013242489658296108,0.013242489658296108,177,22783,,,,,,,,,,,,,,,,,,
0.012802080251276493,0.012802080251276493,178,22911,,,,,,,,,,,,,,,,,,
0.0129097243770957,0.0129097243770957,179,23039,,,,,,,,,,,,,,,,,,
0.012416495941579342,0.012416495941579342,180,23167,,,,,,,,,,,,,,,,,,
0.013052795082330704,0.013052795082330704,181,23295,,,,,,,,,,,,,,,,,,
0.01303874421864748,0.01303874421864748,182,23423,,,,,,,,,,,,,,,,,,
0.012400470674037933,0.012400470674037933,183,23551,,,,,,,,,,,,,,,,,,
0.013326084241271019,0.013326084241271019,184,23679,,,,,,,,,,,,,,,,,,
0.012695454061031342,0.012695454061031342,185,23807,,,,,,,,,,,,,,,,,,
0.012272674590349197,0.012272674590349197,186,23935,,,,,,,,,,,,,,,,,,
0.01252709235996008,0.01252709235996008,187,24063,,,,,,,,,,,,,,,,,,
0.01282812561839819,0.01282812561839819,188,24191,,,,,,,,,,,,,,,,,,
0.012519005686044693,0.012519005686044693,189,24319,,,,,,,,,,,,,,,,,,
0.012738627381622791,0.012738627381622791,190,24447,,,,,,,,,,,,,,,,,,
0.012684883549809456,0.012684883549809456,191,24575,,,,,,,,,,,,,,,,,,
0.01272036787122488,0.01272036787122488,192,24703,,,,,,,,,,,,,,,,,,
0.012105856090784073,0.012105856090784073,193,24831,,,,,,,,,,,,,,,,,,
0.013039391487836838,0.013039391487836838,194,24959,,,,,,,,,,,,,,,,,,
0.012268922291696072,0.012268922291696072,195,25087,,,,,,,,,,,,,,,,,,
0.012699252925813198,0.012699252925813198,196,25215,,,,,,,,,,,,,,,,,,
0.012624939903616905,0.012624939903616905,197,25343,,,,,,,,,,,,,,,,,,
0.013245170004665852,0.013245170004665852,198,25471,,,,,,,,,,,,,,,,,,
0.013110016472637653,0.013110016472637653,199,25599,0.09248967207871292,0.05952829396711243,0.04112867479358642,0.023380832428201236,0.02044742473928348,0.017173099138365705,0.024971833664034063,0.017257320950437,0.014038449673626508,0.02152709842728134,0.014339765067106085,0.0114219751430395,0.018176126492564927,0.011845724843629394,0.00981436251891725,0.017496986880589017,0.011411306047457569,0.009415241567795265
0.012393297627568245,0.012393297627568245,200,25727,,,,,,,,,,,,,,,,,,
0.013072502799332142,0.013072502799332142,201,25855,,,,,,,,,,,,,,,,,,
0.013098767027258873,0.013098767027258873,202,25983,,,,,,,,,,,,,,,,,,
0.012671122327446938,0.012671122327446938,203,26111,,,,,,,,,,,,,,,,,,
0.012365016154944897,0.012365016154944897,204,26239,,,,,,,,,,,,,,,,,,
0.013056483119726181,0.013056483119726181,205,26367,,,,,,,,,,,,,,,,,,
0.012067818082869053,0.012067818082869053,206,26495,,,,,,,,,,,,,,,,,,
0.013035334646701813,0.013035334646701813,207,26623,,,,,,,,,,,,,,,,,,
0.011700771749019623,0.011700771749019623,208,26751,,,,,,,,,,,,,,,,,,
0.012459450401365757,0.012459450401365757,209,26879,,,,,,,,,,,,,,,,,,
0.012185784988105297,0.012185784988105297,210,27007,,,,,,,,,,,,,,,,,,
0.012533497996628284,0.012533497996628284,211,27135,,,,,,,,,,,,,,,,,,
0.012253069318830967,0.012253069318830967,212,27263,,,,,,,,,,,,,,,,,,
0.012837622314691544,0.012837622314691544,213,27391,,,,,,,,,,,,,,,,,,
0.01217022817581892,0.01217022817581892,214,27519,,,,,,,,,,,,,,,,,,
0.01224686112254858,0.01224686112254858,215,27647,,,,,,,,,,,,,,,,,,
0.012187953107059002,0.012187953107059002,216,27775,,,,,,,,,,,,,,,,,,
0.01269631739705801,0.01269631739705801,217,27903,,,,,,,,,,,,,,,,,,
0.011662539094686508,0.011662539094686508,218,28031,,,,,,,,,,,,,,,,,,
0.011933516710996628,0.011933516710996628,219,28159,,,,,,,,,,,,,,,,,,
0.012406998313963413,0.012406998313963413,220,28287,,,,,,,,,,,,,,,,,,
0.012532073073089123,0.012532073073089123,221,28415,,,,,,,,,,,,,,,,,,
0.01270095445215702,0.01270095445215702,222,28543,,,,,,,,,,,,,,,,,,
0.012248382903635502,0.012248382903635502,223,28671,,,,,,,,,,,,,,,,,,
0.011903832666575909,0.011903832666575909,224,28799,,,,,,,,,,,,,,,,,,
0.012495128437876701,0.012495128437876701,225,28927,,,,,,,,,,,,,,,,,,
0.012507695704698563,0.012507695704698563,226,29055,,,,,,,,,,,,,,,,,,
0.01242157444357872,0.01242157444357872,227,29183,,,,,,,,,,,,,,,,,,
0.012527121230959892,0.012527121230959892,228,29311,,,,,,,,,,,,,,,,,,
0.01190152671188116,0.01190152671188116,229,29439,,,,,,,,,,,,,,,,,,
0.011935812421143055,0.011935812421143055,230,29567,,,,,,,,,,,,,,,,,,
0.01210002787411213,0.01210002787411213,231,29695,,,,,,,,,,,,,,,,,,
0.012044008821249008,0.012044008821249008,232,29823,,,,,,,,,,,,,,,,,,
0.011583714745938778,0.011583714745938778,233,29951,,,,,,,,,,,,,,,,,,
0.012556957080960274,0.012556957080960274,234,30079,,,,,,,,,,,,,,,,,,
0.012387195602059364,0.012387195602059364,235,30207,,,,,,,,,,,,,,,,,,
0.011500319465994835,0.011500319465994835,236,30335,,,,,,,,,,,,,,,,,,
0.012270455248653889,0.012270455248653889,237,30463,,,,,,,,,,,,,,,,,,
0.01290748082101345,0.01290748082101345,238,30591,,,,,,,,,,,,,,,,,,
0.011737387627363205,0.011737387627363205,239,30719,,,,,,,,,,,,,,,,,,
0.012076026760041714,0.012076026760041714,240,30847,,,,,,,,,,,,,,,,,,
0.012149625457823277,0.012149625457823277,241,30975,,,,,,,,,,,,,,,,,,
0.011996535584330559,0.011996535584330559,242,31103,,,,,,,,,,,,,,,,,,
0.012179430574178696,0.012179430574178696,243,31231,,,,,,,,,,,,,,,,,,
0.012420750223100185,0.012420750223100185,244,31359,,,,,,,,,,,,,,,,,,
0.012299349531531334,0.012299349531531334,245,31487,,,,,,,,,,,,,,,,,,
0.011814719997346401,0.011814719997346401,246,31615,,,,,,,,,,,,,,,,,,
0.012865610420703888,0.012865610420703888,247,31743,,,,,,,,,,,,,,,,,,
0.012223388999700546,0.012223388999700546,248,31871,,,,,,,,,,,,,,,,,,
0.01231690589338541,0.01231690589338541,249,31999,0.10670866707604397,0.059528313789864784,0.047918973170943395,0.02255824618036408,0.019555122523633273,0.017463802377680412,0.026264257753364047,0.019058878652681764,0.015206146812779212,0.024930308036692078,0.016489815802032473,0.013119492285450465,0.020350679933568303,0.014331958595995477,0.011343120505116353,0.020304453802127358,0.013553813405438226,0.011006540103266297
0.012348884716629982,0.012348884716629982,250,32127,,,,,,,,,,,,,,,,,,
0.012247852049767971,0.012247852049767971,251,32255,,,,,,,,,,,,,,,,,,
0.011657584458589554,0.011657584458589554,252,32383,,,,,,,,,,,,,,,,,,
0.012384472414851189,0.012384472414851189,253,32511,,,,,,,,,,,,,,,,,,
0.01195653434842825,0.01195653434842825,254,32639,,,,,,,,,,,,,,,,,,
0.01180134154856205,0.01180134154856205,255,32767,,,,,,,,,,,,,,,,,,
0.012415346689522266,0.012415346689522266,256,32895,,,,,,,,,,,,,,,,,,
0.011923277750611305,0.011923277750611305,257,33023,,,,,,,,,,,,,,,,,,
0.011823189444839954,0.011823189444839954,258,33151,,,,,,,,,,,,,,,,,,
0.012334420345723629,0.012334420345723629,259,33279,,,,,,,,,,,,,,,,,,
0.01201576180756092,0.01201576180756092,260,33407,,,,,,,,,,,,,,,,,,
0.01208935771137476,0.01208935771137476,261,33535,,,,,,,,,,,,,,,,,,
0.012260513380169868,0.012260513380169868,262,33663,,,,,,,,,,,,,,,,,,
0.01175694353878498,0.01175694353878498,263,33791,,,,,,,,,,,,,,,,,,
0.012042984366416931,0.012042984366416931,264,33919,,,,,,,,,,,,,,,,,,
0.011527907103300095,0.011527907103300095,265,34047,,,,,,,,,,,,,,,,,,
0.012324499897658825,0.012324499897658825,266,34175,,,,,,,,,,,,,,,,,,
0.012213734909892082,0.012213734909892082,267,34303,,,,,,,,,,,,,,,,,,
0.012267406098544598,0.012267406098544598,268,34431,,,,,,,,,,,,,,,,,,
0.01258737314492464,0.01258737314492464,269,34559,,,,,,,,,,,,,,,,,,
0.011527393944561481,0.011527393944561481,270,34687,,,,,,,,,,,,,,,,,,
0.012070557102560997,0.012070557102560997,271,34815,,,,,,,,,,,,,,,,,,
0.012119836173951626,0.012119836173951626,272,34943,,,,,,,,,,,,,,,,,,
0.012167264707386494,0.012167264707386494,273,35071,,,,,,,,,,,,,,,,,,
0.011777165345847607,0.011777165345847607,274,35199,,,,,,,,,,,,,,,,,,
0.011999715119600296,0.011999715119600296,275,35327,,,,,,,,,,,,,,,,,,
0.012310263700783253,0.012310263700783253,276,35455,,,,,,,,,,,,,,,,,,
0.011448455043137074,0.011448455043137074,277,35583,,,,,,,,,,,,,,,,,,
0.012426425702869892,0.012426425702869892,278,35711,,,,,,,,,,,,,,,,,,
0.011892951093614101,0.011892951093614101,279,35839,,,,,,,,,,,,,,,,,,
0.012077637948095798,0.012077637948095798,280,35967,,,,,,,,,,,,,,,,,,
0.011715658940374851,0.011715658940374851,281,36095,,,,,,,,,,,,,,,,,,
0.012149753049015999,0.012149753049015999,282,36223,,,,,,,,,,,,,,,,,,
0.01196171436458826,0.01196171436458826,283,36351,,,,,,,,,,,,,,,,,,
0.011717932298779488,0.011717932298779488,284,36479,,,,,,,,,,,,,,,,,,
0.011726276949048042,0.011726276949048042,285,36607,,,,,,,,,,,,,,,,,,
0.012117359787225723,0.012117359787225723,286,36735,,,,,,,,,,,,,,,,,,
0.011907604523003101,0.011907604523003101,287,36863,,,,,,,,,,,,,,,,,,
0.011706010438501835,0.011706010438501835,288,36991,,,,,,,,,,,,,,,,,,
0.011656299233436584,0.011656299233436584,289,37119,,,,,,,,,,,,,,,,,,
0.012416231445968151,0.012416231445968151,290,37247,,,,,,,,,,,,,,,,,,
0.011858495883643627,0.011858495883643627,291,37375,,,,,,,,,,,,,,,,,,
0.011970673687756062,0.011970673687756062,292,37503,,,,,,,,,,,,,,,,,,
0.01205973606556654,0.01205973606556654,293,37631,,,,,,,,,,,,,,,,,,
0.012104170396924019,0.012104170396924019,294,37759,,,,,,,,,,,,,,,,,,
0.011652762070298195,0.011652762070298195,295,37887,,,,,,,,,,,,,,,,,,
0.012083867564797401,0.012083867564797401,296,38015,,,,,,,,,,,,,,,,,,
0.011695226654410362,0.011695226654410362,297,38143,,,,,,,,,,,,,,,,,,
0.012419919483363628,0.012419919483363628,298,38271,,,,,,,,,,,,,,,,,,
0.011538452468812466,0.011538452468812466,299,38399,0.13310859194323663,0.09067849012622364,0.0608591990619467,0.02135554310541468,0.03058141976670013,0.025466937982190727,0.03557159404020032,0.031243987533382176,0.023631186947876987,0.0309492327719682,0.021946869856765732,0.018075088022626713,0.029154534700137836,0.020672544927058487,0.016875358173394465,0.030045996445103782,0.02077797243738539,0.016720920521227145
0.011682771146297455,0.011682771146297455,300,38527,,,,,,,,,,,,,,,,,,
0.01158811990171671,0.01158811990171671,301,38655,,,,,,,,,,,,,,,,,,
0.011811522766947746,0.011811522766947746,302,38783,,,,,,,,,,,,,,,,,,
0.012082615867257118,0.012082615867257118,303,38911,,,,,,,,,,,,,,,,,,
0.011768494732677937,0.011768494732677937,304,39039,,,,,,,,,,,,,,,,,,
0.011615686118602753,0.011615686118602753,305,39167,,,,,,,,,,,,,,,,,,
0.011527915485203266,0.011527915485203266,306,39295,,,,,,,,,,,,,,,,,,
0.012228334322571754,0.012228334322571754,307,39423,,,,,,,,,,,,,,,,,,
0.01186942309141159,0.01186942309141159,308,39551,,,,,,,,,,,,,,,,,,
0.012377554550766945,0.012377554550766945,309,39679,,,,,,,,,,,,,,,,,,
