train_loss,train_elbo_loss,epoch,step,val_CRPS_2.0,val_NRMSE_2.0,val_ND_2.0,val_CRPS_4.0,val_NRMSE_4.0,val_ND_4.0,val_CRPS_8.0,val_NRMSE_8.0,val_ND_8.0,val_CRPS_16.0,val_NRMSE_16.0,val_ND_16.0,val_CRPS_24.0,val_NRMSE_24.0,val_ND_24.0,val_CRPS_32.0,val_NRMSE_32.0,val_ND_32.0
0.13487008213996887,0.13487008213996887,153,19711,,,,,,,,,,,,,,,,,,
0.13296057283878326,0.13296057283878326,154,19839,,,,,,,,,,,,,,,,,,
0.13439257442951202,0.13439257442951202,155,19967,,,,,,,,,,,,,,,,,,
0.13549181818962097,0.13549181818962097,156,20095,,,,,,,,,,,,,,,,,,
0.13477276265621185,0.13477276265621185,157,20223,,,,,,,,,,,,,,,,,,
0.136362224817276,0.136362224817276,158,20351,,,,,,,,,,,,,,,,,,
0.1368756890296936,0.1368756890296936,159,20479,,,,,,,,,,,,,,,,,,
0.1363876312971115,0.1363876312971115,160,20607,,,,,,,,,,,,,,,,,,
0.13667336106300354,0.13667336106300354,161,20735,,,,,,,,,,,,,,,,,,
0.13180990517139435,0.13180990517139435,162,20863,,,,,,,,,,,,,,,,,,
0.13591653108596802,0.13591653108596802,163,20991,,,,,,,,,,,,,,,,,,
0.13451741635799408,0.13451741635799408,164,21119,,,,,,,,,,,,,,,,,,
0.1355125606060028,0.1355125606060028,165,21247,,,,,,,,,,,,,,,,,,
0.1338524967432022,0.1338524967432022,166,21375,,,,,,,,,,,,,,,,,,
0.1355052888393402,0.1355052888393402,167,21503,,,,,,,,,,,,,,,,,,
0.13372956216335297,0.13372956216335297,168,21631,,,,,,,,,,,,,,,,,,
0.13427278399467468,0.13427278399467468,169,21759,,,,,,,,,,,,,,,,,,
0.13574904203414917,0.13574904203414917,170,21887,,,,,,,,,,,,,,,,,,
0.13378575444221497,0.13378575444221497,171,22015,,,,,,,,,,,,,,,,,,
0.134051114320755,0.134051114320755,172,22143,,,,,,,,,,,,,,,,,,
0.13299351930618286,0.13299351930618286,173,22271,,,,,,,,,,,,,,,,,,
0.13336102664470673,0.13336102664470673,174,22399,,,,,,,,,,,,,,,,,,
0.13218571245670319,0.13218571245670319,175,22527,,,,,,,,,,,,,,,,,,
0.1326962560415268,0.1326962560415268,176,22655,,,,,,,,,,,,,,,,,,
0.13332770764827728,0.13332770764827728,177,22783,,,,,,,,,,,,,,,,,,
0.13144448399543762,0.13144448399543762,178,22911,,,,,,,,,,,,,,,,,,
0.13223032653331757,0.13223032653331757,179,23039,,,,,,,,,,,,,,,,,,
0.13089559972286224,0.13089559972286224,180,23167,,,,,,,,,,,,,,,,,,
0.13251245021820068,0.13251245021820068,181,23295,,,,,,,,,,,,,,,,,,
0.13663068413734436,0.13663068413734436,182,23423,,,,,,,,,,,,,,,,,,
0.1338905245065689,0.1338905245065689,183,23551,,,,,,,,,,,,,,,,,,
0.13205711543560028,0.13205711543560028,184,23679,,,,,,,,,,,,,,,,,,
0.13237714767456055,0.13237714767456055,185,23807,,,,,,,,,,,,,,,,,,
0.1336180716753006,0.1336180716753006,186,23935,,,,,,,,,,,,,,,,,,
0.13411012291908264,0.13411012291908264,187,24063,,,,,,,,,,,,,,,,,,
0.1305067539215088,0.1305067539215088,188,24191,,,,,,,,,,,,,,,,,,
0.13212937116622925,0.13212937116622925,189,24319,,,,,,,,,,,,,,,,,,
0.13487759232521057,0.13487759232521057,190,24447,,,,,,,,,,,,,,,,,,
0.13023950159549713,0.13023950159549713,191,24575,,,,,,,,,,,,,,,,,,
0.13181205093860626,0.13181205093860626,192,24703,,,,,,,,,,,,,,,,,,
0.13086248934268951,0.13086248934268951,193,24831,,,,,,,,,,,,,,,,,,
0.13215383887290955,0.13215383887290955,194,24959,,,,,,,,,,,,,,,,,,
0.13124914467334747,0.13124914467334747,195,25087,,,,,,,,,,,,,,,,,,
0.13079573214054108,0.13079573214054108,196,25215,,,,,,,,,,,,,,,,,,
0.13126951456069946,0.13126951456069946,197,25343,,,,,,,,,,,,,,,,,,
0.13125355541706085,0.13125355541706085,198,25471,,,,,,,,,,,,,,,,,,
0.13242851197719574,0.13242851197719574,199,25599,0.1499312295731824,0.4563360366134283,0.16583386785689988,0.12868865695618906,0.40738737030082783,0.14676077568763152,0.12332145532760107,0.39269879163520777,0.14134771443458705,0.12078979866532641,0.384015815385778,0.14019510079767758,0.11934779802763688,0.37961360536285366,0.14108370944815968,0.12152446261973604,0.38334945868343384,0.1458058312846926
0.13179388642311096,0.13179388642311096,200,25727,,,,,,,,,,,,,,,,,,
0.1316259503364563,0.1316259503364563,201,25855,,,,,,,,,,,,,,,,,,
0.1326420158147812,0.1326420158147812,202,25983,,,,,,,,,,,,,,,,,,
0.1301950216293335,0.1301950216293335,203,26111,,,,,,,,,,,,,,,,,,
0.1302407681941986,0.1302407681941986,204,26239,,,,,,,,,,,,,,,,,,
0.12830522656440735,0.12830522656440735,205,26367,,,,,,,,,,,,,,,,,,
0.13114407658576965,0.13114407658576965,206,26495,,,,,,,,,,,,,,,,,,
0.13179424405097961,0.13179424405097961,207,26623,,,,,,,,,,,,,,,,,,
0.13118338584899902,0.13118338584899902,208,26751,,,,,,,,,,,,,,,,,,
0.13112647831439972,0.13112647831439972,209,26879,,,,,,,,,,,,,,,,,,
0.12764795124530792,0.12764795124530792,210,27007,,,,,,,,,,,,,,,,,,
0.1282799392938614,0.1282799392938614,211,27135,,,,,,,,,,,,,,,,,,
0.13123424351215363,0.13123424351215363,212,27263,,,,,,,,,,,,,,,,,,
0.13108934462070465,0.13108934462070465,213,27391,,,,,,,,,,,,,,,,,,
0.12952089309692383,0.12952089309692383,214,27519,,,,,,,,,,,,,,,,,,
0.1298494040966034,0.1298494040966034,215,27647,,,,,,,,,,,,,,,,,,
0.12901458144187927,0.12901458144187927,216,27775,,,,,,,,,,,,,,,,,,
0.13129746913909912,0.13129746913909912,217,27903,,,,,,,,,,,,,,,,,,
0.12969575822353363,0.12969575822353363,218,28031,,,,,,,,,,,,,,,,,,
0.12956508994102478,0.12956508994102478,219,28159,,,,,,,,,,,,,,,,,,
0.12913398444652557,0.12913398444652557,220,28287,,,,,,,,,,,,,,,,,,
0.1287459135055542,0.1287459135055542,221,28415,,,,,,,,,,,,,,,,,,
0.13045547902584076,0.13045547902584076,222,28543,,,,,,,,,,,,,,,,,,
0.13072587549686432,0.13072587549686432,223,28671,,,,,,,,,,,,,,,,,,
0.13024801015853882,0.13024801015853882,224,28799,,,,,,,,,,,,,,,,,,
0.12980404496192932,0.12980404496192932,225,28927,,,,,,,,,,,,,,,,,,
0.12709994614124298,0.12709994614124298,226,29055,,,,,,,,,,,,,,,,,,
0.13112200796604156,0.13112200796604156,227,29183,,,,,,,,,,,,,,,,,,
0.13079749047756195,0.13079749047756195,228,29311,,,,,,,,,,,,,,,,,,
0.1271582543849945,0.1271582543849945,229,29439,,,,,,,,,,,,,,,,,,
0.12759800255298615,0.12759800255298615,230,29567,,,,,,,,,,,,,,,,,,
0.12782686948776245,0.12782686948776245,231,29695,,,,,,,,,,,,,,,,,,
0.12802782654762268,0.12802782654762268,232,29823,,,,,,,,,,,,,,,,,,
0.12759731709957123,0.12759731709957123,233,29951,,,,,,,,,,,,,,,,,,
0.13054172694683075,0.13054172694683075,234,30079,,,,,,,,,,,,,,,,,,
0.12609048187732697,0.12609048187732697,235,30207,,,,,,,,,,,,,,,,,,
0.12803149223327637,0.12803149223327637,236,30335,,,,,,,,,,,,,,,,,,
0.1288928985595703,0.1288928985595703,237,30463,,,,,,,,,,,,,,,,,,
0.12768031656742096,0.12768031656742096,238,30591,,,,,,,,,,,,,,,,,,
0.1286204308271408,0.1286204308271408,239,30719,,,,,,,,,,,,,,,,,,
0.12295856326818466,0.12295856326818466,240,30847,,,,,,,,,,,,,,,,,,
0.12835447490215302,0.12835447490215302,241,30975,,,,,,,,,,,,,,,,,,
0.12488257884979248,0.12488257884979248,242,31103,,,,,,,,,,,,,,,,,,
0.1293824017047882,0.1293824017047882,243,31231,,,,,,,,,,,,,,,,,,
0.12758339941501617,0.12758339941501617,244,31359,,,,,,,,,,,,,,,,,,
0.1283021867275238,0.1283021867275238,245,31487,,,,,,,,,,,,,,,,,,
0.13000047206878662,0.13000047206878662,246,31615,,,,,,,,,,,,,,,,,,
0.12641042470932007,0.12641042470932007,247,31743,,,,,,,,,,,,,,,,,,
0.12972071766853333,0.12972071766853333,248,31871,,,,,,,,,,,,,,,,,,
0.1284351646900177,0.1284351646900177,249,31999,0.14546713693087926,0.433173699327562,0.17392718653173375,0.1275420951555236,0.39136821558140006,0.15947224139843327,0.12332070652648112,0.3796980449279615,0.15671924304601403,0.1253040985453614,0.3789487475497644,0.1622152468132748,0.12921146728321145,0.3833567591592428,0.17060079797213487,0.13231268070509877,0.39193352737577125,0.17892017140902888
0.12734690308570862,0.12734690308570862,250,32127,,,,,,,,,,,,,,,,,,
0.12534967064857483,0.12534967064857483,251,32255,,,,,,,,,,,,,,,,,,
0.12717173993587494,0.12717173993587494,252,32383,,,,,,,,,,,,,,,,,,
0.12737326323986053,0.12737326323986053,253,32511,,,,,,,,,,,,,,,,,,
0.1281697154045105,0.1281697154045105,254,32639,,,,,,,,,,,,,,,,,,
0.1299341917037964,0.1299341917037964,255,32767,,,,,,,,,,,,,,,,,,
0.12653546035289764,0.12653546035289764,256,32895,,,,,,,,,,,,,,,,,,
0.12620463967323303,0.12620463967323303,257,33023,,,,,,,,,,,,,,,,,,
0.1281598061323166,0.1281598061323166,258,33151,,,,,,,,,,,,,,,,,,
0.12618707120418549,0.12618707120418549,259,33279,,,,,,,,,,,,,,,,,,
0.12454669177532196,0.12454669177532196,260,33407,,,,,,,,,,,,,,,,,,
0.12630842626094818,0.12630842626094818,261,33535,,,,,,,,,,,,,,,,,,
0.12477811425924301,0.12477811425924301,262,33663,,,,,,,,,,,,,,,,,,
0.1250251680612564,0.1250251680612564,263,33791,,,,,,,,,,,,,,,,,,
0.12751075625419617,0.12751075625419617,264,33919,,,,,,,,,,,,,,,,,,
0.1295357048511505,0.1295357048511505,265,34047,,,,,,,,,,,,,,,,,,
0.12702101469039917,0.12702101469039917,266,34175,,,,,,,,,,,,,,,,,,
0.12796713411808014,0.12796713411808014,267,34303,,,,,,,,,,,,,,,,,,
0.12695631384849548,0.12695631384849548,268,34431,,,,,,,,,,,,,,,,,,
0.12403798848390579,0.12403798848390579,269,34559,,,,,,,,,,,,,,,,,,
0.12719064950942993,0.12719064950942993,270,34687,,,,,,,,,,,,,,,,,,
0.1245260164141655,0.1245260164141655,271,34815,,,,,,,,,,,,,,,,,,
0.12722699344158173,0.12722699344158173,272,34943,,,,,,,,,,,,,,,,,,
0.12508751451969147,0.12508751451969147,273,35071,,,,,,,,,,,,,,,,,,
0.12682533264160156,0.12682533264160156,274,35199,,,,,,,,,,,,,,,,,,
0.128811776638031,0.128811776638031,275,35327,,,,,,,,,,,,,,,,,,
0.1268029510974884,0.1268029510974884,276,35455,,,,,,,,,,,,,,,,,,
0.12483101338148117,0.12483101338148117,277,35583,,,,,,,,,,,,,,,,,,
0.12564882636070251,0.12564882636070251,278,35711,,,,,,,,,,,,,,,,,,
0.12644492089748383,0.12644492089748383,279,35839,,,,,,,,,,,,,,,,,,
0.12342173606157303,0.12342173606157303,280,35967,,,,,,,,,,,,,,,,,,
0.12476222217082977,0.12476222217082977,281,36095,,,,,,,,,,,,,,,,,,
0.12579771876335144,0.12579771876335144,282,36223,,,,,,,,,,,,,,,,,,
0.12649673223495483,0.12649673223495483,283,36351,,,,,,,,,,,,,,,,,,
0.12482409179210663,0.12482409179210663,284,36479,,,,,,,,,,,,,,,,,,
0.1243845745921135,0.1243845745921135,285,36607,,,,,,,,,,,,,,,,,,
0.12691465020179749,0.12691465020179749,286,36735,,,,,,,,,,,,,,,,,,
0.12463989108800888,0.12463989108800888,287,36863,,,,,,,,,,,,,,,,,,
0.12467101961374283,0.12467101961374283,288,36991,,,,,,,,,,,,,,,,,,
0.12599951028823853,0.12599951028823853,289,37119,,,,,,,,,,,,,,,,,,
0.12460675090551376,0.12460675090551376,290,37247,,,,,,,,,,,,,,,,,,
0.1255074292421341,0.1255074292421341,291,37375,,,,,,,,,,,,,,,,,,
0.1256154328584671,0.1256154328584671,292,37503,,,,,,,,,,,,,,,,,,
0.12380111217498779,0.12380111217498779,293,37631,,,,,,,,,,,,,,,,,,
0.12297557294368744,0.12297557294368744,294,37759,,,,,,,,,,,,,,,,,,
0.12461794167757034,0.12461794167757034,295,37887,,,,,,,,,,,,,,,,,,
0.12639564275741577,0.12639564275741577,296,38015,,,,,,,,,,,,,,,,,,
0.12617172300815582,0.12617172300815582,297,38143,,,,,,,,,,,,,,,,,,
0.1234375536441803,0.1234375536441803,298,38271,,,,,,,,,,,,,,,,,,
0.12426034361124039,0.12426034361124039,299,38399,0.18801924476223184,0.5075920524227617,0.19018450501948314,0.15149905110339096,0.4453213802423905,0.15845926311199052,0.13704629896363338,0.4190229611356312,0.14810613109858423,0.12970623388186578,0.4008109878187482,0.14296515524089765,0.1270919722102882,0.391581484633909,0.14125702997693257,0.12865031844512254,0.39183954078152655,0.1422396899155598
0.1236594170331955,0.1236594170331955,300,38527,,,,,,,,,,,,,,,,,,
0.12315236032009125,0.12315236032009125,301,38655,,,,,,,,,,,,,,,,,,
0.1240314468741417,0.1240314468741417,302,38783,,,,,,,,,,,,,,,,,,
0.12514911592006683,0.12514911592006683,303,38911,,,,,,,,,,,,,,,,,,
0.1236853376030922,0.1236853376030922,304,39039,,,,,,,,,,,,,,,,,,
0.12473347038030624,0.12473347038030624,305,39167,,,,,,,,,,,,,,,,,,
0.1222626194357872,0.1222626194357872,306,39295,,,,,,,,,,,,,,,,,,
0.12436346709728241,0.12436346709728241,307,39423,,,,,,,,,,,,,,,,,,
0.12411085516214371,0.12411085516214371,308,39551,,,,,,,,,,,,,,,,,,
0.12484186142683029,0.12484186142683029,309,39679,,,,,,,,,,,,,,,,,,
