train_loss,train_elbo_loss,epoch,step,val_NRMSE_1.0,val_CRPS_1.0,val_ND_1.0,val_NRMSE_2.0,val_CRPS_2.0,val_ND_2.0,val_NRMSE_4.0,val_CRPS_4.0,val_ND_4.0,val_NRMSE_8.0,val_CRPS_8.0,val_ND_8.0,val_NRMSE_16.0,val_CRPS_16.0,val_ND_16.0,val_NRMSE_24.0,val_CRPS_24.0,val_ND_24.0
0.08155442774295807,0.08155442774295807,19,2559,,,,,,,,,,,,,,,,,,
0.08387475460767746,0.08387475460767746,20,2687,,,,,,,,,,,,,,,,,,
0.08042887598276138,0.08042887598276138,21,2815,,,,,,,,,,,,,,,,,,
0.08146490156650543,0.08146490156650543,22,2943,,,,,,,,,,,,,,,,,,
0.08097859472036362,0.08097859472036362,23,3071,,,,,,,,,,,,,,,,,,
0.08012326806783676,0.08012326806783676,24,3199,,,,,,,,,,,,,,,,,,
0.07820336520671844,0.07820336520671844,25,3327,,,,,,,,,,,,,,,,,,
0.0784822627902031,0.0784822627902031,26,3455,,,,,,,,,,,,,,,,,,
0.07667030394077301,0.07667030394077301,27,3583,,,,,,,,,,,,,,,,,,
0.07745393365621567,0.07745393365621567,28,3711,,,,,,,,,,,,,,,,,,
0.07489580661058426,0.07489580661058426,29,3839,,,,,,,,,,,,,,,,,,
0.07562723010778427,0.07562723010778427,30,3967,,,,,,,,,,,,,,,,,,
0.07343987375497818,0.07343987375497818,31,4095,,,,,,,,,,,,,,,,,,
0.07548827677965164,0.07548827677965164,32,4223,,,,,,,,,,,,,,,,,,
0.07422468811273575,0.07422468811273575,33,4351,,,,,,,,,,,,,,,,,,
0.07544828951358795,0.07544828951358795,34,4479,,,,,,,,,,,,,,,,,,
0.07547347247600555,0.07547347247600555,35,4607,,,,,,,,,,,,,,,,,,
0.0729159340262413,0.0729159340262413,36,4735,,,,,,,,,,,,,,,,,,
0.07374681532382965,0.07374681532382965,37,4863,,,,,,,,,,,,,,,,,,
0.07182393968105316,0.07182393968105316,38,4991,,,,,,,,,,,,,,,,,,
0.0717330053448677,0.0717330053448677,39,5119,,,,,,,,,,,,,,,,,,
0.07147486507892609,0.07147486507892609,40,5247,,,,,,,,,,,,,,,,,,
0.07377539575099945,0.07377539575099945,41,5375,,,,,,,,,,,,,,,,,,
0.06896532326936722,0.06896532326936722,42,5503,,,,,,,,,,,,,,,,,,
0.07084544748067856,0.07084544748067856,43,5631,,,,,,,,,,,,,,,,,,
0.07131367176771164,0.07131367176771164,44,5759,,,,,,,,,,,,,,,,,,
0.07059356570243835,0.07059356570243835,45,5887,,,,,,,,,,,,,,,,,,
0.07178416103124619,0.07178416103124619,46,6015,,,,,,,,,,,,,,,,,,
0.0711955726146698,0.0711955726146698,47,6143,,,,,,,,,,,,,,,,,,
0.0716373547911644,0.0716373547911644,48,6271,,,,,,,,,,,,,,,,,,
0.06942856311798096,0.06942856311798096,49,6399,1.0802993266748107,0.5666241427176055,0.5800332596217206,1.030066868704183,0.5002173663449669,0.5421076918861766,1.0286647522191106,0.469795928386989,0.5050253014986466,1.0477930501308075,0.48600355026594616,0.5069442245569215,1.0596988917915087,0.49265399238540375,0.5059097219589419,1.0616177010925227,0.4919219748599553,0.506179954627335
0.06994295120239258,0.06994295120239258,50,6527,,,,,,,,,,,,,,,,,,
0.07032931596040726,0.07032931596040726,51,6655,,,,,,,,,,,,,,,,,,
0.07002943754196167,0.07002943754196167,52,6783,,,,,,,,,,,,,,,,,,
0.06875570118427277,0.06875570118427277,53,6911,,,,,,,,,,,,,,,,,,
0.06909061223268509,0.06909061223268509,54,7039,,,,,,,,,,,,,,,,,,
0.07020043581724167,0.07020043581724167,55,7167,,,,,,,,,,,,,,,,,,
0.06975340843200684,0.06975340843200684,56,7295,,,,,,,,,,,,,,,,,,
0.06828523427248001,0.06828523427248001,57,7423,,,,,,,,,,,,,,,,,,
0.07109861820936203,0.07109861820936203,58,7551,,,,,,,,,,,,,,,,,,
0.06917916983366013,0.06917916983366013,59,7679,,,,,,,,,,,,,,,,,,
0.06912518292665482,0.06912518292665482,60,7807,,,,,,,,,,,,,,,,,,
0.06887393444776535,0.06887393444776535,61,7935,,,,,,,,,,,,,,,,,,
0.06924710422754288,0.06924710422754288,62,8063,,,,,,,,,,,,,,,,,,
0.06690514832735062,0.06690514832735062,63,8191,,,,,,,,,,,,,,,,,,
0.06702534109354019,0.06702534109354019,64,8319,,,,,,,,,,,,,,,,,,
0.06761384010314941,0.06761384010314941,65,8447,,,,,,,,,,,,,,,,,,
0.06858509033918381,0.06858509033918381,66,8575,,,,,,,,,,,,,,,,,,
0.06856895983219147,0.06856895983219147,67,8703,,,,,,,,,,,,,,,,,,
0.06675544381141663,0.06675544381141663,68,8831,,,,,,,,,,,,,,,,,,
0.06616456061601639,0.06616456061601639,69,8959,,,,,,,,,,,,,,,,,,
0.06676304340362549,0.06676304340362549,70,9087,,,,,,,,,,,,,,,,,,
0.06645433604717255,0.06645433604717255,71,9215,,,,,,,,,,,,,,,,,,
0.06573234498500824,0.06573234498500824,72,9343,,,,,,,,,,,,,,,,,,
0.06715649366378784,0.06715649366378784,73,9471,,,,,,,,,,,,,,,,,,
0.06480316817760468,0.06480316817760468,74,9599,,,,,,,,,,,,,,,,,,
0.06585033982992172,0.06585033982992172,75,9727,,,,,,,,,,,,,,,,,,
0.06787758320569992,0.06787758320569992,76,9855,,,,,,,,,,,,,,,,,,
0.06330851465463638,0.06330851465463638,77,9983,,,,,,,,,,,,,,,,,,
0.06805665045976639,0.06805665045976639,78,10111,,,,,,,,,,,,,,,,,,
0.06755862385034561,0.06755862385034561,79,10239,,,,,,,,,,,,,,,,,,
0.06697248667478561,0.06697248667478561,80,10367,,,,,,,,,,,,,,,,,,
0.06602000445127487,0.06602000445127487,81,10495,,,,,,,,,,,,,,,,,,
0.06453293561935425,0.06453293561935425,82,10623,,,,,,,,,,,,,,,,,,
0.06545785069465637,0.06545785069465637,83,10751,,,,,,,,,,,,,,,,,,
0.06379584223031998,0.06379584223031998,84,10879,,,,,,,,,,,,,,,,,,
0.0657620057463646,0.0657620057463646,85,11007,,,,,,,,,,,,,,,,,,
0.06513313204050064,0.06513313204050064,86,11135,,,,,,,,,,,,,,,,,,
0.06540219485759735,0.06540219485759735,87,11263,,,,,,,,,,,,,,,,,,
0.06536349654197693,0.06536349654197693,88,11391,,,,,,,,,,,,,,,,,,
0.06569546461105347,0.06569546461105347,89,11519,,,,,,,,,,,,,,,,,,
0.06418076157569885,0.06418076157569885,90,11647,,,,,,,,,,,,,,,,,,
0.0665641650557518,0.0665641650557518,91,11775,,,,,,,,,,,,,,,,,,
0.06570202857255936,0.06570202857255936,92,11903,,,,,,,,,,,,,,,,,,
0.06315725296735764,0.06315725296735764,93,12031,,,,,,,,,,,,,,,,,,
0.06328526884317398,0.06328526884317398,94,12159,,,,,,,,,,,,,,,,,,
0.06384599953889847,0.06384599953889847,95,12287,,,,,,,,,,,,,,,,,,
0.06414832919836044,0.06414832919836044,96,12415,,,,,,,,,,,,,,,,,,
0.06401392817497253,0.06401392817497253,97,12543,,,,,,,,,,,,,,,,,,
0.06421726942062378,0.06421726942062378,98,12671,,,,,,,,,,,,,,,,,,
0.06392427533864975,0.06392427533864975,99,12799,1.0849510170813312,0.5633664293380699,0.5830997273007631,1.0836947329785906,0.54552870734093,0.5766266670117869,1.0489904050788716,0.5285888264254658,0.5514857297248835,1.0270675568759844,0.515031492312041,0.5361014737354103,1.0207564143177408,0.49679724623937344,0.5321486582002545,1.0200690230040688,0.48328294191420185,0.5276432519251459
0.06403923779726028,0.06403923779726028,100,12927,,,,,,,,,,,,,,,,,,
0.06387655436992645,0.06387655436992645,101,13055,,,,,,,,,,,,,,,,,,
0.0618041530251503,0.0618041530251503,102,13183,,,,,,,,,,,,,,,,,,
0.06531745195388794,0.06531745195388794,103,13311,,,,,,,,,,,,,,,,,,
0.06337522715330124,0.06337522715330124,104,13439,,,,,,,,,,,,,,,,,,
0.06459025293588638,0.06459025293588638,105,13567,,,,,,,,,,,,,,,,,,
0.06276503950357437,0.06276503950357437,106,13695,,,,,,,,,,,,,,,,,,
0.0637485459446907,0.0637485459446907,107,13823,,,,,,,,,,,,,,,,,,
0.06290020048618317,0.06290020048618317,108,13951,,,,,,,,,,,,,,,,,,
0.06120772659778595,0.06120772659778595,109,14079,,,,,,,,,,,,,,,,,,
0.062400635331869125,0.062400635331869125,110,14207,,,,,,,,,,,,,,,,,,
0.06252860277891159,0.06252860277891159,111,14335,,,,,,,,,,,,,,,,,,
0.06050395965576172,0.06050395965576172,112,14463,,,,,,,,,,,,,,,,,,
0.06345433741807938,0.06345433741807938,113,14591,,,,,,,,,,,,,,,,,,
0.06446710228919983,0.06446710228919983,114,14719,,,,,,,,,,,,,,,,,,
0.06417175382375717,0.06417175382375717,115,14847,,,,,,,,,,,,,,,,,,
0.06213221326470375,0.06213221326470375,116,14975,,,,,,,,,,,,,,,,,,
0.06225810572504997,0.06225810572504997,117,15103,,,,,,,,,,,,,,,,,,
0.060258958488702774,0.060258958488702774,118,15231,,,,,,,,,,,,,,,,,,
0.06260077655315399,0.06260077655315399,119,15359,,,,,,,,,,,,,,,,,,
0.06336390227079391,0.06336390227079391,120,15487,,,,,,,,,,,,,,,,,,
0.06152169406414032,0.06152169406414032,121,15615,,,,,,,,,,,,,,,,,,
0.06255651265382767,0.06255651265382767,122,15743,,,,,,,,,,,,,,,,,,
0.06257928162813187,0.06257928162813187,123,15871,,,,,,,,,,,,,,,,,,
0.06216809153556824,0.06216809153556824,124,15999,,,,,,,,,,,,,,,,,,
0.060722317546606064,0.060722317546606064,125,16127,,,,,,,,,,,,,,,,,,
0.0646151453256607,0.0646151453256607,126,16255,,,,,,,,,,,,,,,,,,
0.06440126895904541,0.06440126895904541,127,16383,,,,,,,,,,,,,,,,,,
0.06180078908801079,0.06180078908801079,128,16511,,,,,,,,,,,,,,,,,,
0.061797134578228,0.061797134578228,129,16639,,,,,,,,,,,,,,,,,,
0.06332606822252274,0.06332606822252274,130,16767,,,,,,,,,,,,,,,,,,
0.06353741884231567,0.06353741884231567,131,16895,,,,,,,,,,,,,,,,,,
0.06257494539022446,0.06257494539022446,132,17023,,,,,,,,,,,,,,,,,,
0.06101353466510773,0.06101353466510773,133,17151,,,,,,,,,,,,,,,,,,
0.0631178468465805,0.0631178468465805,134,17279,,,,,,,,,,,,,,,,,,
0.061844244599342346,0.061844244599342346,135,17407,,,,,,,,,,,,,,,,,,
0.06291899085044861,0.06291899085044861,136,17535,,,,,,,,,,,,,,,,,,
0.06213442608714104,0.06213442608714104,137,17663,,,,,,,,,,,,,,,,,,
0.06233643367886543,0.06233643367886543,138,17791,,,,,,,,,,,,,,,,,,
0.06117375195026398,0.06117375195026398,139,17919,,,,,,,,,,,,,,,,,,
0.061317313462495804,0.061317313462495804,140,18047,,,,,,,,,,,,,,,,,,
0.06193286180496216,0.06193286180496216,141,18175,,,,,,,,,,,,,,,,,,
0.061317671090364456,0.061317671090364456,142,18303,,,,,,,,,,,,,,,,,,
0.06108300760388374,0.06108300760388374,143,18431,,,,,,,,,,,,,,,,,,
0.061622504144907,0.061622504144907,144,18559,,,,,,,,,,,,,,,,,,
0.06143270805478096,0.06143270805478096,145,18687,,,,,,,,,,,,,,,,,,
0.060379765927791595,0.060379765927791595,146,18815,,,,,,,,,,,,,,,,,,
0.060806579887866974,0.060806579887866974,147,18943,,,,,,,,,,,,,,,,,,
0.060478679835796356,0.060478679835796356,148,19071,,,,,,,,,,,,,,,,,,
0.06173174828290939,0.06173174828290939,149,19199,1.0612415024645019,0.5718016775684898,0.5860607259131903,1.0391941472166855,0.5261963887957086,0.553218373566175,1.0118652151952159,0.4967044702551752,0.5222312330402892,0.998131877264993,0.48683057898520565,0.5063282054447467,0.9965297465365659,0.47480030258888867,0.5021699280392027,0.9969732101240913,0.464473596751844,0.49828791208936263
0.061743076890707016,0.061743076890707016,150,19327,,,,,,,,,,,,,,,,,,
0.060572389513254166,0.060572389513254166,151,19455,,,,,,,,,,,,,,,,,,
0.060241371393203735,0.060241371393203735,152,19583,,,,,,,,,,,,,,,,,,
0.061338841915130615,0.061338841915130615,153,19711,,,,,,,,,,,,,,,,,,
0.060313038527965546,0.060313038527965546,154,19839,,,,,,,,,,,,,,,,,,
0.06131424009799957,0.06131424009799957,155,19967,,,,,,,,,,,,,,,,,,
0.06150132417678833,0.06150132417678833,156,20095,,,,,,,,,,,,,,,,,,
0.06101235747337341,0.06101235747337341,157,20223,,,,,,,,,,,,,,,,,,
0.06086857616901398,0.06086857616901398,158,20351,,,,,,,,,,,,,,,,,,
0.0617053359746933,0.0617053359746933,159,20479,,,,,,,,,,,,,,,,,,
0.06108137220144272,0.06108137220144272,160,20607,,,,,,,,,,,,,,,,,,
0.059882402420043945,0.059882402420043945,161,20735,,,,,,,,,,,,,,,,,,
0.060793958604335785,0.060793958604335785,162,20863,,,,,,,,,,,,,,,,,,
0.058944109827280045,0.058944109827280045,163,20991,,,,,,,,,,,,,,,,,,
0.06185120344161987,0.06185120344161987,164,21119,,,,,,,,,,,,,,,,,,
0.059313077479600906,0.059313077479600906,165,21247,,,,,,,,,,,,,,,,,,
0.06018638238310814,0.06018638238310814,166,21375,,,,,,,,,,,,,,,,,,
0.06206662580370903,0.06206662580370903,167,21503,,,,,,,,,,,,,,,,,,
0.0606326088309288,0.0606326088309288,168,21631,,,,,,,,,,,,,,,,,,
0.06093877553939819,0.06093877553939819,169,21759,,,,,,,,,,,,,,,,,,
0.0595872700214386,0.0595872700214386,170,21887,,,,,,,,,,,,,,,,,,
0.060375213623046875,0.060375213623046875,171,22015,,,,,,,,,,,,,,,,,,
0.06005238741636276,0.06005238741636276,172,22143,,,,,,,,,,,,,,,,,,
0.06017172336578369,0.06017172336578369,173,22271,,,,,,,,,,,,,,,,,,
0.0590432770550251,0.0590432770550251,174,22399,,,,,,,,,,,,,,,,,,
0.05929615721106529,0.05929615721106529,175,22527,,,,,,,,,,,,,,,,,,
0.05955791845917702,0.05955791845917702,176,22655,,,,,,,,,,,,,,,,,,
0.05989781767129898,0.05989781767129898,177,22783,,,,,,,,,,,,,,,,,,
0.05923104286193848,0.05923104286193848,178,22911,,,,,,,,,,,,,,,,,,
0.060065899044275284,0.060065899044275284,179,23039,,,,,,,,,,,,,,,,,,
0.05829807370901108,0.05829807370901108,180,23167,,,,,,,,,,,,,,,,,,
0.06063716113567352,0.06063716113567352,181,23295,,,,,,,,,,,,,,,,,,
0.06051531806588173,0.06051531806588173,182,23423,,,,,,,,,,,,,,,,,,
0.06068035960197449,0.06068035960197449,183,23551,,,,,,,,,,,,,,,,,,
0.061321813613176346,0.061321813613176346,184,23679,,,,,,,,,,,,,,,,,,
0.06060413643717766,0.06060413643717766,185,23807,,,,,,,,,,,,,,,,,,
0.061282310634851456,0.061282310634851456,186,23935,,,,,,,,,,,,,,,,,,
0.059302885085344315,0.059302885085344315,187,24063,,,,,,,,,,,,,,,,,,
0.05879164859652519,0.05879164859652519,188,24191,,,,,,,,,,,,,,,,,,
0.06043288856744766,0.06043288856744766,189,24319,,,,,,,,,,,,,,,,,,
0.06041654571890831,0.06041654571890831,190,24447,,,,,,,,,,,,,,,,,,
0.05891561880707741,0.05891561880707741,191,24575,,,,,,,,,,,,,,,,,,
0.06051452457904816,0.06051452457904816,192,24703,,,,,,,,,,,,,,,,,,
0.05792323872447014,0.05792323872447014,193,24831,,,,,,,,,,,,,,,,,,
0.06104620173573494,0.06104620173573494,194,24959,,,,,,,,,,,,,,,,,,
0.0587596520781517,0.0587596520781517,195,25087,,,,,,,,,,,,,,,,,,
0.059930507093667984,0.059930507093667984,196,25215,,,,,,,,,,,,,,,,,,
0.05873658135533333,0.05873658135533333,197,25343,,,,,,,,,,,,,,,,,,
0.058439530432224274,0.058439530432224274,198,25471,,,,,,,,,,,,,,,,,,
0.05916370451450348,0.05916370451450348,199,25599,1.0598817610166305,0.5588151815904908,0.5781988376763078,1.0739590658604692,0.507418982775358,0.5549728411568275,1.0925091927457675,0.510796719231091,0.5650526072489782,1.0897179252119236,0.5236980486837982,0.5525637585099589,1.09381283940108,0.5297436488825125,0.5455990570096322,1.0979366242775497,0.5233119425930937,0.545357760707726
0.05928807333111763,0.05928807333111763,200,25727,,,,,,,,,,,,,,,,,,
0.05979218706488609,0.05979218706488609,201,25855,,,,,,,,,,,,,,,,,,
0.05923033133149147,0.05923033133149147,202,25983,,,,,,,,,,,,,,,,,,
0.061231642961502075,0.061231642961502075,203,26111,,,,,,,,,,,,,,,,,,
0.058279115706682205,0.058279115706682205,204,26239,,,,,,,,,,,,,,,,,,
0.058258067816495895,0.058258067816495895,205,26367,,,,,,,,,,,,,,,,,,
0.059291012585163116,0.059291012585163116,206,26495,,,,,,,,,,,,,,,,,,
0.058035820722579956,0.058035820722579956,207,26623,,,,,,,,,,,,,,,,,,
0.0589761845767498,0.0589761845767498,208,26751,,,,,,,,,,,,,,,,,,
0.060160696506500244,0.060160696506500244,209,26879,,,,,,,,,,,,,,,,,,
0.05889046937227249,0.05889046937227249,210,27007,,,,,,,,,,,,,,,,,,
0.058193009346723557,0.058193009346723557,211,27135,,,,,,,,,,,,,,,,,,
0.0578298456966877,0.0578298456966877,212,27263,,,,,,,,,,,,,,,,,,
0.060164738446474075,0.060164738446474075,213,27391,,,,,,,,,,,,,,,,,,
0.058123961091041565,0.058123961091041565,214,27519,,,,,,,,,,,,,,,,,,
0.058473020792007446,0.058473020792007446,215,27647,,,,,,,,,,,,,,,,,,
0.060872822999954224,0.060872822999954224,216,27775,,,,,,,,,,,,,,,,,,
0.06083712354302406,0.06083712354302406,217,27903,,,,,,,,,,,,,,,,,,
0.05958228185772896,0.05958228185772896,218,28031,,,,,,,,,,,,,,,,,,
0.05945774167776108,0.05945774167776108,219,28159,,,,,,,,,,,,,,,,,,
0.059382278472185135,0.059382278472185135,220,28287,,,,,,,,,,,,,,,,,,
0.057674769312143326,0.057674769312143326,221,28415,,,,,,,,,,,,,,,,,,
0.058878712356090546,0.058878712356090546,222,28543,,,,,,,,,,,,,,,,,,
0.05737560614943504,0.05737560614943504,223,28671,,,,,,,,,,,,,,,,,,
0.0582086481153965,0.0582086481153965,224,28799,,,,,,,,,,,,,,,,,,
0.05849656090140343,0.05849656090140343,225,28927,,,,,,,,,,,,,,,,,,
0.05647659674286842,0.05647659674286842,226,29055,,,,,,,,,,,,,,,,,,
0.05853535979986191,0.05853535979986191,227,29183,,,,,,,,,,,,,,,,,,
0.05841055139899254,0.05841055139899254,228,29311,,,,,,,,,,,,,,,,,,
0.059677477926015854,0.059677477926015854,229,29439,,,,,,,,,,,,,,,,,,
0.056725792586803436,0.056725792586803436,230,29567,,,,,,,,,,,,,,,,,,
0.059298284351825714,0.059298284351825714,231,29695,,,,,,,,,,,,,,,,,,
0.0582055002450943,0.0582055002450943,232,29823,,,,,,,,,,,,,,,,,,
0.05751332640647888,0.05751332640647888,233,29951,,,,,,,,,,,,,,,,,,
0.05695772171020508,0.05695772171020508,234,30079,,,,,,,,,,,,,,,,,,
0.05882422998547554,0.05882422998547554,235,30207,,,,,,,,,,,,,,,,,,
0.05859356373548508,0.05859356373548508,236,30335,,,,,,,,,,,,,,,,,,
0.059241846203804016,0.059241846203804016,237,30463,,,,,,,,,,,,,,,,,,
0.057489730417728424,0.057489730417728424,238,30591,,,,,,,,,,,,,,,,,,
0.05809643864631653,0.05809643864631653,239,30719,,,,,,,,,,,,,,,,,,
0.05914325267076492,0.05914325267076492,240,30847,,,,,,,,,,,,,,,,,,
0.05800915136933327,0.05800915136933327,241,30975,,,,,,,,,,,,,,,,,,
0.05925550311803818,0.05925550311803818,242,31103,,,,,,,,,,,,,,,,,,
0.05709916725754738,0.05709916725754738,243,31231,,,,,,,,,,,,,,,,,,
0.05750657618045807,0.05750657618045807,244,31359,,,,,,,,,,,,,,,,,,
0.05715155228972435,0.05715155228972435,245,31487,,,,,,,,,,,,,,,,,,
0.056214213371276855,0.056214213371276855,246,31615,,,,,,,,,,,,,,,,,,
0.05640118941664696,0.05640118941664696,247,31743,,,,,,,,,,,,,,,,,,
0.058344244956970215,0.058344244956970215,248,31871,,,,,,,,,,,,,,,,,,
0.05837126076221466,0.05837126076221466,249,31999,1.064367909732147,0.5331127120441873,0.5643412710893219,1.1140024991557578,0.49797582901312176,0.5588061319250051,1.1576831103726402,0.5206601992568385,0.596752482770707,1.1567519176726595,0.5471884050201873,0.5849449065392275,1.1616897822215562,0.5625039497799489,0.578177396395768,1.1678570098957644,0.559635396943292,0.5790598152927725
0.055650290101766586,0.055650290101766586,250,32127,,,,,,,,,,,,,,,,,,
0.056253865361213684,0.056253865361213684,251,32255,,,,,,,,,,,,,,,,,,
0.05710088834166527,0.05710088834166527,252,32383,,,,,,,,,,,,,,,,,,
0.05826611816883087,0.05826611816883087,253,32511,,,,,,,,,,,,,,,,,,
0.05898513272404671,0.05898513272404671,254,32639,,,,,,,,,,,,,,,,,,
0.05872168391942978,0.05872168391942978,255,32767,,,,,,,,,,,,,,,,,,
0.05553240701556206,0.05553240701556206,256,32895,,,,,,,,,,,,,,,,,,
0.0565602146089077,0.0565602146089077,257,33023,,,,,,,,,,,,,,,,,,
0.057044532150030136,0.057044532150030136,258,33151,,,,,,,,,,,,,,,,,,
0.05740857124328613,0.05740857124328613,259,33279,,,,,,,,,,,,,,,,,,
0.055925823748111725,0.055925823748111725,260,33407,,,,,,,,,,,,,,,,,,
0.05956723913550377,0.05956723913550377,261,33535,,,,,,,,,,,,,,,,,,
0.05712678283452988,0.05712678283452988,262,33663,,,,,,,,,,,,,,,,,,
0.05596231669187546,0.05596231669187546,263,33791,,,,,,,,,,,,,,,,,,
0.057735640555620193,0.057735640555620193,264,33919,,,,,,,,,,,,,,,,,,
0.05914578214287758,0.05914578214287758,265,34047,,,,,,,,,,,,,,,,,,
0.05649096146225929,0.05649096146225929,266,34175,,,,,,,,,,,,,,,,,,
0.05562857910990715,0.05562857910990715,267,34303,,,,,,,,,,,,,,,,,,
0.057234782725572586,0.057234782725572586,268,34431,,,,,,,,,,,,,,,,,,
0.056866079568862915,0.056866079568862915,269,34559,,,,,,,,,,,,,,,,,,
0.05705436319112778,0.05705436319112778,270,34687,,,,,,,,,,,,,,,,,,
0.05798147991299629,0.05798147991299629,271,34815,,,,,,,,,,,,,,,,,,
0.05791297182440758,0.05791297182440758,272,34943,,,,,,,,,,,,,,,,,,
0.056803274899721146,0.056803274899721146,273,35071,,,,,,,,,,,,,,,,,,
0.0590183362364769,0.0590183362364769,274,35199,,,,,,,,,,,,,,,,,,
0.05648886412382126,0.05648886412382126,275,35327,,,,,,,,,,,,,,,,,,
0.05710944905877113,0.05710944905877113,276,35455,,,,,,,,,,,,,,,,,,
0.055425990372896194,0.055425990372896194,277,35583,,,,,,,,,,,,,,,,,,
0.06012013182044029,0.06012013182044029,278,35711,,,,,,,,,,,,,,,,,,
0.05787282809615135,0.05787282809615135,279,35839,,,,,,,,,,,,,,,,,,
0.059077389538288116,0.059077389538288116,280,35967,,,,,,,,,,,,,,,,,,
0.05681560933589935,0.05681560933589935,281,36095,,,,,,,,,,,,,,,,,,
0.05684129148721695,0.05684129148721695,282,36223,,,,,,,,,,,,,,,,,,
0.05768740549683571,0.05768740549683571,283,36351,,,,,,,,,,,,,,,,,,
0.0572357103228569,0.0572357103228569,284,36479,,,,,,,,,,,,,,,,,,
0.055001672357320786,0.055001672357320786,285,36607,,,,,,,,,,,,,,,,,,
0.05557260662317276,0.05557260662317276,286,36735,,,,,,,,,,,,,,,,,,
0.05642859265208244,0.05642859265208244,287,36863,,,,,,,,,,,,,,,,,,
0.05635012686252594,0.05635012686252594,288,36991,,,,,,,,,,,,,,,,,,
0.05608472600579262,0.05608472600579262,289,37119,,,,,,,,,,,,,,,,,,
0.05920451506972313,0.05920451506972313,290,37247,,,,,,,,,,,,,,,,,,
0.05719965696334839,0.05719965696334839,291,37375,,,,,,,,,,,,,,,,,,
0.057669758796691895,0.057669758796691895,292,37503,,,,,,,,,,,,,,,,,,
0.05712413787841797,0.05712413787841797,293,37631,,,,,,,,,,,,,,,,,,
0.05686606094241142,0.05686606094241142,294,37759,,,,,,,,,,,,,,,,,,
0.05643115192651749,0.05643115192651749,295,37887,,,,,,,,,,,,,,,,,,
0.05475541576743126,0.05475541576743126,296,38015,,,,,,,,,,,,,,,,,,
0.05819471552968025,0.05819471552968025,297,38143,,,,,,,,,,,,,,,,,,
0.056060660630464554,0.056060660630464554,298,38271,,,,,,,,,,,,,,,,,,
0.05620938912034035,0.05620938912034035,299,38399,1.1695282439812535,0.583676592404729,0.6039246561522924,1.0863743159439236,0.4851946156503623,0.5718198574906334,1.0662978582865406,0.4615919001683639,0.5486860850744506,1.0719896407124176,0.4964033187283568,0.5452404779710767,1.0799552203224168,0.521356355754436,0.5407392017120871,1.0849454911738274,0.5193267120197465,0.5390359570626074
0.05579598248004913,0.05579598248004913,300,38527,,,,,,,,,,,,,,,,,,
0.05652179569005966,0.05652179569005966,301,38655,,,,,,,,,,,,,,,,,,
0.05693020671606064,0.05693020671606064,302,38783,,,,,,,,,,,,,,,,,,
0.05594896525144577,0.05594896525144577,303,38911,,,,,,,,,,,,,,,,,,
0.0586860217154026,0.0586860217154026,304,39039,,,,,,,,,,,,,,,,,,
0.0559358224272728,0.0559358224272728,305,39167,,,,,,,,,,,,,,,,,,
0.0572744756937027,0.0572744756937027,306,39295,,,,,,,,,,,,,,,,,,
0.056376006454229355,0.056376006454229355,307,39423,,,,,,,,,,,,,,,,,,
0.05666365846991539,0.05666365846991539,308,39551,,,,,,,,,,,,,,,,,,
0.05604512616991997,0.05604512616991997,309,39679,,,,,,,,,,,,,,,,,,
